Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Qatil Jawani,None,,"Crime, Drama, Thriller",,1990,"Mohan, 
I.V. Sasi","Babloo, Hari, Harish, Jagdish",,
Setters,None,126,Thriller,5.2,2019,Ashwini Chaudhary,"Shreyas Talpade, Aftab Shivdasani, Sonnalli Seygall, Ishita Dutta",,271
Halal Love Story,None,110,Comedy,6.1,2020,Zakariya Mohammed,"Parvathy Thiruvothu, Indrajith Sukumaran, Joju George, Soubin Shahir",,"1,621"
Osthi,None,150,Action,3.6,2011,Dharani,"Silambarasan Rajendar, Richa Langella, Santhanam, Jithan Ramesh",,775
Rendu Rellu Aaru,None,123,Comedy,6.7,2017,Nandu Nandhu,"Ravi Kale, V.K. Naresh, Thagubothu Ramesh",,29
Raja Aur Rancho,None,,Comedy,,,,Rancho,,
Hello Myself Lilly,None,,Drama,,2020,,"Neha, Sanjay, Shrey",,
Rochak Kohli Feat. Jubin Nautiyal: Barsaat Ki Dhun,None,6,Music,,2021,Ashish Panda,"Gurmeet Choudhary, Karishma Sharma, Jubin Nautiyal, Rochak Kohli",,
Kattam Solludhu,None,102,"Comedy, Drama",,2022,S.G. Ezhilan,"S.G. Ezhilan, Deepa Shankar, Thidiyan",,
Sangamam,Not Rated,153,"Drama, Music",6.3,1999,Suresh Krishna,"Rahman, Vindhya, Manivannan, Vijay Kumar",,239
Janda Pai Kapiraju,None,129,"Action, Thriller",6.1,2015,Samuthirakani,"Baby Angela, Siva Balaji, Tanikella Bharani, Chandramohan",,303
MSG the Warrior: Lion Heart,None,120,"Action, Adventure, Fantasy",7.3,2016,Gurmeet Ram Rahim Singh,"Muntazir Ahmad, Ashok Insan, Bhushan Insan, Charanpreet Insan",,"7,434"
Pubgoa,None,,"Action, Mystery, Sci-Fi",7.8,2020,,"Vimala Raman, Sampath Ram, Dev, Leo Sivadass",,64
Golkonda High School,None,130,"Drama, Family",6.9,2011,Mohana Krishna Indraganti,"Sumanth, Swathi Reddy, Subbaraju, Tanikella Bharani",,400
Subramanyam for Sale,None,150,Comedy,6.0,2015,Harish Shankar,"Sai Dharam Tej, Regina Cassandra, Adah Sharma, Brahmanandam",,697
Psycho,None,115,Thriller,6.9,2021,Birsa Dasgupta,"Anirban Bhattacharya, Debesh Chatterjee, Chandrayee Ghosh",,11
Justice Chaudhury,Not Rated,156,"Drama, Action, Comedy",5.6,1983,K. Raghavendra Rao,"Jeetendra, Hema Malini, Sridevi, Arun Govil",,93
Gehri Chaal,Not Rated,147,"Action, Crime, Thriller",5.5,1973,C.V. Sridhar,"Jeetendra, Hema Malini, Amitabh Bachchan, Prem Chopra",,145
Yug,None,,Drama,,,,"Hema Malini, Shahbaaz Khan, Pankaj Dheer, Javed Khan",,
Kyaa Dil Ne Kahaa,None,,"Family, Romance",2.9,2002,Sanjay Chhel,"Rajesh Khanna, Tusshar Kapoor, Esha Deol, Raj Babbar",,287
A Cold Mess,None,,Drama,6.7,2021,,"Riddhi Dogra, Mallika Dua, Ismeet Kohli, Minissha Lamba",,13
Chaitali,None,,Drama,6.2,1975,Hrishikesh Mukherjee,"Dharmendra, Saira Banu, Bindu Desai, Pradeep Kumar",,46
Current Theega,Unrated,128,"Action, Comedy, Romance",5.1,2014,G. Nageswara Reddy,"Manoj Kumar Manchu, Jagapathi Babu, Rakul Preet Singh, Raghu Babu",,"1,058"
36 Ghante,None,,"Action, Crime, Drama",6.7,1974,Raj Tilak,"Raaj Kumar, Mala Sinha, Sunil Dutt, Vijay Arora",,147
The Last Rave,None,,"Drama, Thriller",,,Rajat Mukherjee,"Rajkummar Rao, Divyendu Sharma, Iqbal Khan, Sulagna Panigrahi",,
Yaan,Not Rated,153,"Action, Thriller",3.5,2014,Ravi K. Chandran,"Jiiva, Thulasi Nair, Nassar, Thambi Ramaiah",,382
Regards & Peace,None,89,Thriller,5.7,2020,Sanjay Amar,"Prashantt Guptha, Flora Saini, Sadhana Singh, Aarav Choudhary",,35
Silly Fellows,None,122,Comedy,5.8,2018,Srinivasa Rao Bhimaneni,"Allari Naresh, Sunil, Shamna Kasim, Chitra Shukla",,213
A Summer Story,None,,Drama,9.2,2019,,"Arya Singhal, Pourush Singh, Rohit Raghavendra, Shivam Jemini",,"5,737"
Rangoon,None,126,"Action, Crime, Drama",7.0,2017,Rajkumar Periasamy,"Gautham Karthik, Sana Khan, Lallu, Prashant Nair",,664
Nuvve.. Nuvve...,None,168,"Drama, Romance",7.5,2002,Trivikram Srinivas,"Tarun, Shriya Saran, Prakash Raj, Tanikella Bharani",,803
Jessu Jordaar,None,120,"Comedy, Romance",8.0,2021,"Rajan Verma, 
Amol Kulkarni","Riya Adtani, Ramesh Ahir, Ashok, Vrunda Brahmbhatt",,175
Vennela,None,133,Romance,6.9,2005,"Deva Katta, 
Suman Pathuri","Raja, Parvati Melton, Ravi Varma, Brahmanandam",,317
Ria Rabbit,TV-Y,2,"Animation, Family",8.6,2019,,,,10
Vishnu-Devaa,Not Rated,152,"Action, Crime, Drama",5.5,1991,K. Pappu,"Sunny Deol, Aditya Pancholi, Neelam Kothari, Sangeeta Bijlani",,79
Savitri,None,,None,3.7,1983,Murlidhar Kapdi,"Kamini Bhatia, Vatsala Deshmukh, Dinkar Inamdar, Shanta Inamdar",,8
Rajaji,None,150,"Comedy, Romance",4.8,1999,Vimal Kumar,"Govinda, Raveena Tandon, Satish Kaushik, Shakti Kapoor",,393
Adrushya,None,,Thriller,9.5,2022,Kabir Lal,"Manjari Fadnnis, Pushkar Jog, Anant Jog, Ajay Kumar Singh",,16
Jarurat,None,,"Short, History",,2022,Sekh Shyone,"Rabindra Nath Das, Amesha G, Tina Nandy, Bivash Das Neel",,
Silambattam,None,166,Action,4.1,2008,S. Saravanan,"Silambarasan Rajendar, Sana Khan, Sneha, Prabhu",,501
Parshuram,None,,History,,2022,Gautam Anil Nagrath,"Navina Bole, Gajendra Chauhan, Ishita Ganguly, Aman Maheshwari",,
Shehzada,None,152,"Drama, Family",6.8,1972,K. Shankar,"Rajesh Khanna, Rakhee Gulzar, Veena, Karan Dewan",,56
Shikari: The Hunter,None,162,"Action, Adventure",5.9,1991,"Latif Faiziyev, 
Umesh Mehra","Mithun Chakraborty, Naseeruddin Shah, Irina Kushnareva, Varsha Usgaonkar",,72
Madurai Veeran,Not Rated,121,"Action, Drama",6.2,2018,P.G. Muthaiah,"Samuthirakani, Shanmugapandian, Mime Gopi, S R Pandiyan",,327
Kitne Door... Kitne Paas,Not Rated,146,"Comedy, Romance",4.4,2002,Mehul Kumar,"Fardeen Khan, Amrita Arora, Satish Shah, Tiku Talsania",,323
Yeh Vaada Raha,None,,Drama,7.4,2015,,"Sonal Vengurlekar, Ankush Arora, Rinku Karmarkar, Jinal Jain",,18
Super Model,Not Rated,83,"Drama, Mystery, Romance",1.9,2013,Navin Batra,"Ashmit Patel, Veena Malik, Sana Oberoi, Gupta Vishakha",,195
Shiva,None,160,"Action, Crime, Drama",4.0,2006,Ram Gopal Varma,"Mohit Ahlawat, Priyanka Kothari, Vinod Jaywant, Nagesh Bhonsle",,362
Namkeen,None,112,"Drama, Family",7.8,1982,Gulzar,"Sanjeev Kumar, Sharmila Tagore, Shabana Azmi, Kiran Vairale",,479
Gupchup Gupchup,None,134,"Comedy, Drama",7.8,1983,V.K. Naik,"Suresh Bhagwat, Padma Chavan, Vasant Khedekar, Mahesh Kothare",,38
Ah Aah: Anbe Aaruyire,None,165,"Fantasy, Romance",5.3,2005,S.J. Suryah,"S.J. Suryah, Meera Chopra, Urvashi, Santhanam",,251
Athey Kangal,Not Rated,180,"Comedy, Mystery, Thriller",7.7,1967,A.C. Trilogchander,"S.A. Ashokan, Geethanjali, Kanchana, A. Karunanidhi",,217
Shaadi No. 1,Not Rated,129,Comedy,3.5,2005,David Dhawan,"Fardeen Khan, Zayed Khan, Sharman Joshi, Esha Deol",,956
Jaagruti,None,134,"Action, Drama",4.8,1993,Suresh Krishna,"Salman Khan, Karisma Kapoor, Ashok Saraf, Shiva Rindani",,"1,126"
The Terrorist,None,,Thriller,6.0,2018,P.C. Shekar,"Amir Ali Shaik, Shashikanth Gatti, Keerthi Bhanu, Ravi Bhat",,23
Age of water: round2hell,None,38,"Short, Drama",9.8,2022,"Narendra Jagte, 
Team Round2hell","Wasim Ahmad, Nazim Ahmed, Zayn Saifi, Nishant Taliyan",,66
Welcome on Board,None,70,Drama,8.4,2020,Mohsin Abrar,"Bandana Basnett, Renuka Arora Bhagat, Nitti Thapa, Neha Zest",,51
Uttar Falguni,None,137,Drama,8.8,1963,Asit Sen,"Ajit Banerjee, Kalipada Chakraborty, Chhayadevi, Bhuban Chowdhury",,61
Love Sleep Repeat,None,,"Comedy, Drama, Romance",7.7,2019,,"Nitanshi Goel, Varun Buddhadev, Ravin Makhija, Anshuman Malhotra",,99
Barood,Not Rated,140,"Action, Crime, Drama",6.1,1976,Pramod Chakravorty,"Rishi Kapoor, Shoma Anand, Reena Roy, Ashok Kumar",,98
Bhram: An Illusion,None,,"Drama, Mystery, Romance",4.1,2008,Pavan Kaul,"Dino Morea, Milind Soman, Sheetal Menon, Chetan Hansraj",,119
Pyar Ka Devta,Not Rated,148,"Action, Comedy, Drama",3.5,1990,K. Bapaiah,"Mithun Chakraborty, Madhuri Dixit, Bharat Bhushan, Nirupa Roy",,137
Limitless,None,57,Documentary,7.0,2017,,Vrinda Samartha,,93
Jagriti,None,138,"Comedy, Drama, Family",7.9,1955,Satyen Bose,"Abhi Bhattacharya, Pranoti Ghosh, Bipin Gupta, Mumtaz Begum",,157
Dil Tera Aashiq,None,151,"Comedy, Drama, Romance",4.9,1993,Lawrence D'Souza,"Madhuri Dixit, Salman Khan, Kader Khan, Govardhan Asrani",,825
Ayogya,None,154,Comedy,5.8,2018,Mahesh Kumar,"Sathish Neenasam, Rachita Ram, Raashi Khanna, Sadhu Kokila",,152
Sahibaan,Not Rated,133,"Romance, Drama",5.1,1993,Ramesh Talwar,"Rishi Kapoor, Sanjay Dutt, Madhuri Dixit, Sonu Walia",,202
Miss Tanakpur Haazir Ho,None,154,"Comedy, Crime, Family",5.4,2015,"Vinod Kapri, 
Anup Das","Rahul Bagga, Hrishitaa Bhatt, Ankur Dabas, Brijendra Kala",,351
Dulla Vaily,None,133,"Action, Crime, Drama",4.8,2019,Devi Sharma,"Guggu Gill, Yograj Singh, Gurvar Cheema, Aakanksha Sareen",,26
Afsar,None,127,Drama,4.3,2018,Gulshan Singh,"Tarsem Jassar, Nimrat Khaira, Gurpreet Ghuggi, Nirmal Rishi",,210
Prawaas,None,133,"Drama, Family",8.1,2020,Shashank Udapurkar,"Ashok Saraf, Padmini Kolhapure, Shashank Udapurkar, Vikram Gokhale",,198
Parasakthi,Not Rated,188,Drama,7.5,1952,"R. Krishnan, 
S. Panju","Pandari Bai, Doraiswamy, Shivaji Ganesan, T.P. Muthulakshmi",,324
Shubh Kaamna,Not Rated,138,"Comedy, Drama",6.4,,K. Viswanath,"Rati Agnihotri, Renuka, Girish, Sujit Kumar",,21
Swathi Kiranam,None,130,"Drama, Musical",8.3,1992,K. Viswanath,"Master Manjunath, Radhika Sarathkumar, Mammootty, Jayanthi",,443
Dhanyee Meye,None,137,"Comedy, Sport",8.0,1971,Arabinda Mukhopadhyay,"Uttam Kumar, Savitri Chatterjee, Partho Mukerjee, Jaya Bachchan",,287
Tu Tu Hai Wahi,None,,"Short, Music, Romance",,2002,,Mahi Vij,,
Taarak Mehta Kka Chhota Chashmah,None,,"Animation, Comedy",6.6,2021,,Akanksha Saini,,80
Paapam Cheyyathavar Kalleriyatte,None,117,Comedy,5.8,2020,Shambhu Purushothaman,"Vinay Forrt, Arun Kurian, Santhy Balachandran, Tini Tom",,403
Ek Ghar Banaunga,None,20,Drama,7.9,2013,,"Somesh Agarwal, Suman Gupta, Ishita Dutta, Narendra Jha",,17
Yuddha,Not Rated,154,Action,5.7,2005,Rabi Kinagi,"Mithun Chakraborty, Jeet, Debashree Roy, Koyel Mallick",,129
Detective Karan,None,,"Action, Crime, Drama",7.9,2003,,"Kiran Kumar, Kishore Dang, Vaquar Shaikh, Avinash Wadhawan",,43
Bebaak,None,20,"Short, Drama",6.8,2019,Shazia Iqbal,"Sana Pathan, Sheeba Chaddha, Sarah Hashmi, Vipin Sharma",,107
Jagga Daku,None,,"Action, Crime, Romance",6.7,1993,,"Yograj Singh, Daljeet Kaur Khangura, Surinder Walia, Neena Bundhel",,11
Karishma Kudrat Kaa,None,185,"Action, Drama",6.2,1985,Sunil Hingorani,"Rati Agnihotri, Urmila Bhatt, Mithun Chakraborty, Dharmendra",,75
Lal Bangla,Not Rated,135,Mystery,5.7,1966,Jugal Kishore,"Prithviraj Kapoor, Sheikh Mukhtar, Sujit Kumar, Jayanthi",,20
Pankh,Not Rated,98,Drama,3.7,2010,Sudipto Chattopadhyay,"Bipasha Basu, Lillete Dubey, Mahesh Manjrekar, Ronit Roy",,140
Thankam,None,,"Crime, Drama",,2022,"Saheed Arafath, 
Prinish Prabhakaran","Biju Menon, Aparna Balamurali, Joju George, Vineeth Sreenivasan",,
Lakhimi,None,79,"Musical, Romance",8.7,2009,Rajesh Bhuyan,"Geet, Meghranjani, Bidyut Chakraborty, Arun Hazarika",,6
Kodiveeran,None,155,"Action, Drama",4.7,2017,"M. Muthaiah, 
M. Muthaiya","Gnanasambandam Gurunathan, Shamna Kasim, Mahima Nambiar, Sanusha",,153
Bomb Blast,None,153,"Action, Thriller",6.8,1993,Deepak Balraj Vij,"Ronit Roy, Aditya Pancholi, Kishori Shahane, Anand Balraj",,29
Amriki Pandit,None,,Drama,,2022,Kalpesh Garg,"Madhavan, Manju Warrier, Dalip Tahil, Deepti Sati",,
Manoharam,None,122,"Comedy, Drama",6.8,2019,Anvar Sadik,"Vineeth Sreenivasan, Aparna Das, Basil Joseph, Indrans",,822
Ekk Albela,None,99,Biography,6.3,2016,Shekhar Sartandel,"Vidya Balan, Mangesh Desai, Mangesh Desai, Arun Badsavle",,58
6 Candles,None,129,"Drama, Thriller",7.0,2013,"V.Z. Dhorai, 
V.Z. Durai","Sandra Amy, Poonam Kaur, Nagineedu, Shaam",,210
Netrikann,None,146,"Crime, Drama, Mystery",5.9,2021,Milind Rau,"Nayanthara, Ajmal Ameer, Manikandan K., Saran Shakthi",,"3,507"
Paani Ch Madhaani,None,127,Comedy,5.8,2021,Vijay Kumar Arora,"Gurpreet Bhangu, Neeru Bajwa, Gippy Grewal, Gurpreet Ghuggi",,"1,726"
Balraju,None,103,"Action, Drama, Mystery",8.4,2022,Venkat Reddy Voladhri,"Nihaall Nandhaan, Aarpita Lohi, Mani, Raju",,"1,539"
Agent Anand Santosh,None,,Comedy,6.8,2022,,"Shanmukh Jaswanth Kandregula, Vaishali Raj, Alankrita Shah, Jhakaas Pruthvi",,277
Love You Loktantra,None,135,Drama,10.0,2022,"Abhay Nihalani, 
Prasanta Sahoo","Krishna Abhishek, Ali Asgar, Sapna Choudhary, Manoj Joshi",,"1,026"
Bodhon,None,20,"Short, Drama",7.0,2021,Sayan Basu Chowdhury,"Rwitobroto Mukherjee, Aishwarya Sen",,10
Ramyug,None,37,"Short, Action, Drama",6.0,2021,,"Vivan Bhatena, Diganth, Akshay Dogra, Hemant Koumar",,"3,281"
Vighnaharta Ganesha,None,,Fantasy,6.6,2017,,"Kapil Singh Lalwani, Basant Bhatt, Malkhan Singh, Uzair Basar",,147
MTV Roadies,None,,"Adventure, Reality-TV",4.2,2003,,"Rannvijay Singh, Prince Narula, Raghu Ram, Rajiv Laxman",,774
Swati,Not Rated,151,Drama,5.9,1986,Kranthi Kumar,"Shashi Kapoor, Sharmila Tagore, Meenakshi Sheshadri, Vinod Mehra",,118
Chiri,None,123,Comedy,4.8,2021,Joseph P. Krishna,"Roni Abraham, Joe John Chacko, Aneesh Gopal, Kevin Jose",,34
Yeh Mohabbat Hai,None,,"Action, Romance",5.2,2002,Umesh Mehra,"Akanksha Malhotra, Rahul Bhat, Nasir Khan, Pinky Campbell",,78
Chor Chor Super Chor,PG,99,"Comedy, Drama, Thriller",6.5,2013,Rajesh. K.,"Deepak Dobriyal, Priya Bathija, Anshul Kataria, Paru Uma",,235
Hum Hain Bemisaal,Not Rated,145,"Action, Crime, Drama",4.4,1994,Deepak Bahry,"Akshay Kumar, Suniel Shetty, Shilpa Shirodkar, Madhoo",,635
Rakht,None,162,"Horror, Mystery, Thriller",3.8,2004,Mahesh Manjrekar,"Sanjay Dutt, Suniel Shetty, Bipasha Basu, Dino Morea",,664
Aakhri Baazi,None,149,"Action, Drama, Family",4.3,1989,Ashim S. Samanta,"Shatrughan Sinha, Moushumi Chatterjee, Govinda, Mandakini",,61
Hip Hip Hurray,None,121,"Drama, Sport",7.5,1984,Prakash Jha,"Raj Kiran, Deepti Naval, Satish Anand, Ram Gopal Bajaj",,93
Raavan,None,,"Drama, Family",7.0,1984,Johny Bakshi,"Smita Patil, Vikram Makandar, Gulshan Arora, Om Puri",,43
1959,None,51,"Drama, Sci-Fi",8.6,2021,Team Round2hell,"Wasim Ahmad, Nazim Ahmed, Shane Alam, Monu Ali",,"35,198"
The Philosopher's Stone,None,111,"Comedy, Fantasy",7.6,1958,Satyajit Ray,"Tulsi Chakraborty, Kali Bannerjee, Ranibala, Gangapada Basu",,"1,231"
Hind Ka Napak Ko Jawab,None,130,"Action, Thriller",7.0,2017,"Honeypreet Insan, 
Gurmeet Ram Rahim Singh","Gurmeet Ram Rahim Singh, Honeypreet Insan, Muntazir Ahmad, Ramesh Chahal",,"4,052"
Nadhi,None,140,Drama,9.1,2022,K. Thamarai Selvan,"Anandhi, Sam Jones, Munishkanth, Karu Palaniappan",,67
Geet,None,,Romance,,2019,,"Ruhan Alam, Shraddha Dangar, Varun Pradip Dave, Zeel Pradip Dave",,
Seetharamula Kalyanam Lankalo,None,142,"Action, Comedy, Drama",4.3,2010,"G. Eshwar Reddy, 
Y. Eshwara Reddy","Hansika Motwani, Nithiin, Mohammad Ali, Saleem Baig",,146
Khel,None,152,"Comedy, Drama, Romance",6.2,1992,Rakesh Roshan,"Aparajita, Prem Chopra, Madhuri Dixit, Vijayendra Ghatge",,587
Rosaappo Ravikkai Kaari,None,,Drama,7.2,1979,Mohan,"Sivakumar, Vinuchakravarthy",,30
Dosti Dushmani,None,152,"Action, Drama",5.7,1986,Rama Rao Tatineni,"Govardhan Asrani, Bhanupriya, Poonam Dhillon, Sowcar Janaki",,81
Break Point,None,38,"Documentary, Sport",8.7,2021,,"Sania Mirza, Leander Paes, Mahesh Bhupathi",,195
Kilichundan Mampazham,None,154,"Comedy, Romance",5.9,2003,Priyadarshan,"Mohanlal, Sreenivasan, Soundarya, Salim Kumar",,563
Kasturi Nivasa,None,152,Drama,8.9,1970,"S.K. Bhagavan, 
B. Dorai Raj","Rajkumar, T.R. Narasimharaju, T.N. Balakrishna, K.S. Ashwath",,390
Aatpadi Nights,None,135,Comedy,8.3,2019,Nitin Supekar,"Subodh Bhave, Jatin Inamdar, Yogesh Iratkar, Chhaya Kadam",,12
Geet - Hui Sabse Parayi,None,,"Drama, Romance",8.7,2010,,"Drashti Dhami, Gurmeet Choudhary, Anju Mahendru, Suhasini Mulay",,7
Baapu Bahar Bhejde,None,121,Comedy,7.4,2022,Gurlove Singh Ratol,"Amit Singh Andotra, Jyoti Arora, Naginder Gakhar, Harshveer Kaur",,9
The Great Indian Disruptors,None,,Documentary,9.6,2022,,"Yogesh Agarwal, Piyush Nangru, Aaditya Sharda, Souvik Sengupta",,55
Air Hostess,Not Rated,141,None,5.2,1980,P. Chandrakumar,"P.K. Abraham, Lalu Alex, Nandita Bose, Kunchan",,7
Mehboob Ki Mehndi,None,151,"Drama, Musical, Romance",6.9,1971,Harnam Singh Rawail,"Rajesh Khanna, Leena Chandavarkar, Pradeep Kumar, Baby Sonu",,139
Paththar,None,109,Crime,5.0,1985,Deepak Bahry,"Om Puri, Anuradha Patel, Deepika Chikhalia, Gulshan Grover",,21
Nazrana,None,,Romance,6.2,1987,Ravi Tandon,"Rajesh Khanna, Sridevi, Preeti Sapru, Geeta Kak",,108
Bekhudi,Not Rated,140,"Action, Crime, Drama",4.3,1992,Rahul Rawail,"Kamal Sadanah, Kajol, Ajay Mankotia, Tanuja Samarth",,215
Driver Ramudu,None,145,"Action, Drama",8.2,1979,K. Raghavendra Rao,"N.T. Rama Rao, Kaikala Satyanarayana, Sarathi, Mohan Babu",,76
Yahudi,Not Rated,170,"Action, Drama, Romance",7.1,1958,Bimal Roy,"Sohrab Modi, Dilip Kumar, Meena Kumari, Nigar Sultana",,265
Sanai Choughade,Not Rated,120,Comedy,6.9,2008,Rajeev Patil,"Bharti Achrekar, Subodh Bhave, Tushar Dalvi, Shantanu Gangne",,89
Bobbili Puli,Not Rated,169,"Action, Drama",7.4,1982,Dasari Narayana Rao,"N.T. Rama Rao, Sridevi, Kongara Jaggaiah, Kaikala Satyanarayana",,93
Challenge,None,152,Drama,8.1,1984,A. Kodandarami Reddy,"Chiranjeevi, Suhasini, Vijayshanti, Raogopalrao",,464
Clerk,None,165,"Action, Crime, Drama",2.2,1989,Manoj Kumar,"Manoj Kumar, Ashok Kumar, Rajendra Kumar Tuli, Rekha",,146
Zahreelay,None,163,"Action, Drama",4.6,1990,Jyotin Goel,"Jeetendra, Bhanupriya, Sanjay Dutt, Vinita Goel",,112
Oru Kuppai Kathai,None,135,Drama,6.3,2018,Kaali Rangasamy,"Dinesh, Manisha Yadav, Yogi Babu, Aadhira Pandilakshmi",,296
Chattis Aur Maina,None,14,Romance,8.6,2021,,"Nikhil Jaiswal, Parag Chadha, Vikram Singh Chauhan, Sandeepa Dhar",,657
War Chhod Na Yaar,Not Rated,119,"Comedy, War",5.4,2013,Faraz Haider,"Sharman Joshi, Soha Ali Khan, Jaaved Jaaferi, Sanjay Mishra",,979
Tarkieb,Not Rated,156,"Mystery, Thriller",5.0,2000,Esmayeel Shroff,"Nana Patekar, Tabu, Shilpa Shetty Kundra, Aditya Pancholi",,267
Junoon (Kunal),None,,"Short, Romance",,2018,Satinder Sanjay Matharoo,Mokshita Raghav,,
Begaanaa,None,,Drama,7.8,1986,Ambrish Sangal,"Rati Agnihotri, Arun Bakshi, Mohan Choti, Leena Das",,43
Puttinilla Mettinilla,None,,Drama,,1994,,"Bhanuchander, Brahmanandam, Madhubala",,
Razzakar,None,136,History,8.6,2015,Raj Durge,"Shashank Shende, Zakhir Hussian, Siddarth Jadhav, Jyoti Subhash",,17
Kismat,Not Rated,149,"Musical, Family, Drama",5.0,1995,Harmesh Malhotra,"Rakhee Gulzar, Govinda, Mamta Kulkarni, Suresh Oberoi",,90
Shubh Aarambh,None,126,"Comedy, Drama, Family",6.7,2017,Amit Barot,"Harsh Chhaya, Prachi Shah, Bharat Chawda, Deeksha Joshi",,126
Soon Ladki Sasarchi,None,,Drama,8.6,2005,"V.K. Naik, 
Hemanth Kumar Sharma","Sudhir Dalvi, Sameer Dharmadhikari, Milind Gawali, Pushkar Jog",,18
Nagesh Thiraiyarangam,None,128,Horror,6.6,2018,Mohamad Issack,"Aari Arujunan, Ashna Zaveri, B. Abhilash, Masoom Shankar",,96
Oka Manasu,None,146,"Drama, Musical, Romance",5.0,2016,G. Ramaraju,"Niharika Konidela, Mahesh Achanta, Naga Shaurya",,162
Udhaya,Not Rated,122,"Action, Drama, Thriller",4.4,2004,Azhagam Perumal,"Joseph Vijay, Simran, Pyramid Natarajan, Sophiya Haque",,"1,009"
Laado 2: Veerpur Ki Mardani,None,20,Drama,7.7,2017,,"Vinny Arora, Avika Gor, Shaleen Malhotra, Siddharth Arora",,12
Saathii Re,None,,Drama,8.7,2007,,"Parakh Madan, Arjun Punj, Aamir Dalvi",,11
Unni Ikki,None,122,Comedy,6.7,2019,"Kaypee Gill, 
Livtar Singh Sandhu","Jagjeet Sandhu, Sawan Rupowali, Karamjit Anmol, Nirmal Rishi",,63
Bewaffa Se Waffa,Not Rated,172,Romance,4.8,1992,Saawan Kumar Tak,"Vivek Mushran, Juhi Chawla, Nagma, Prem Chopra",,89
College Kumar,None,141,Comedy,7.2,2017,Santhu,"Vikky Varun, Samyuktha Hegde, P. Ravi Shankar, Shruti",,112
Theethum Nandrum,None,143,Action,6.2,2021,Rasu Ranjith,"Aparna Balamurali, Lijo Mol Jose, Rasu Ranjith",,136
Bharosa,None,,"Comedy, Drama, Romance",6.2,1963,K. Shankar,"Guru Dutt, Asha Parekh, Mehmood, Sudesh Kumar",,38
Naa Alludu,None,,Romance,3.3,2005,Vara Mullapoodi,"N.T. Rama Rao Jr., Ramya Krishnan, Shriya Saran, Genelia D'Souza",,508
Sahasa Veerudu Sagara Kanya,Not Rated,139,"Action, Adventure, Fantasy",5.9,1996,K. Raghavendra Rao,"Venkatesh Daggubati, Shilpa Shetty Kundra, Malasri, Brahmanandam",,174
Suraj Aur Chanda,None,131,"Action, Fantasy",6.1,1973,T. Madhava Rao,"Sanjeev Kumar, Rita Haksar, Sujit Kumar, Jagdeep",,18
Shivalinga,Not Rated,155,"Drama, Horror, Thriller",7.0,2016,P. Vasu,"Shivarajkumar, Vedhika, Sadhu Kokila, Ashok",,605
Sadhi Manse,None,134,Drama,8.9,1965,Bhalji Pendharkar,"Jayshree Gadkar, Chandrakant, Master Vithal, Sulochana Latkar",,49
Wishlist,None,93,Drama,4.4,2020,Rahat Kazmi,"Hina Khan, Jitendra Rai, Monica Aggarwal, Namita Lal",,177
Khooni Murdaa,None,127,Horror,3.9,1989,Mohan Bhakri,"Deepak Parashar, Javed Khan, Sripradha, Mithila",,49
Byomkesh Bakshi,None,110,"Mystery, Thriller",7.1,2015,Anjan Dutt,"Jisshu Sengupta, Saswata Chatterjee, Kaushik Sen, Santilal Mukherjee",,495
Soundtrack,Not Rated,132,"Comedy, Drama, Musical",7.1,2011,Neerav Ghosh,"Rajeev Khandelwal, Soha Ali Khan, Mrinalini Sharma, Mohan Kapur",,863
Kedi,None,153,Action,4.6,2010,Kiran Kumar,"Nagarjuna Akkineni, Mamta Mohandas, Sayaji Shinde, Ankur Vikal",,305
Shri Tirupati Venkateswara Kalyanam,None,,"Musical, Drama",6.0,1979,N.T. Rama Rao,"N.T. Rama Rao, Jayasudha, Jaya Prada, Kaikala Satyanarayana",,14
Blocked,None,131,Thriller,7.8,2021,Ram Lodagala,"Mahaboob Basha, Divya, Vinay Mahadev, Manoj Nandam",,10
Kirumi,None,104,Crime,7.0,2015,Anucharan Murugaiyan,"Charlie, David Solomon Raja, Marimuthu, Tamilselvi",,395
Mombian 2 - Gul aur Sakshi ki Pyaaaaari Si Love Story,None,,Romance,7.3,2022,,"Shobhit Attray, Riya Deepsi, Ankita Sahu",,10
61 No Gorpar Lane,None,,Drama,7.1,2017,"Rajesh Dutta, 
Ipshita Roy Sarkar","Sudiptaa Chakraborty, Priyanshu Chatterjee, Soumitra Chatterjee, Chandrayee Ghosh",,76
Kadal Pookkal,None,,Drama,,2001,Bharathiraja,"Manoj K. Bharathi, Sindhu Menon, Murali",,
Varumayin Niram Sigappu,Not Rated,138,Drama,8.2,1980,K. Balachander,"Kamal Haasan, Sridevi, Prathap Pothen, Dilip",,"1,014"
100% Kadhal,None,151,"Comedy, Drama, Romance",3.9,2019,M.M. Chandramouli,"G.V. Prakash Kumar, Shalini Pandey, Nassar, Thambi Ramaiah",,130
Perfume,None,,Drama,8.0,2019,Karan Tandale,"Shravani Abhang, Mohini Awasare, Monalisa Bagal, Abhijeet Chavan",,6
The Shoonyah: Chapter 1 - Blow of the War Horns,None,,Action,9.4,2021,Deepak S.V.,"Siddharth Nigam, Nithish, Deep Joshi",,17
