Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Okresni prebor,None,22,"Comedy, Sport",8.1,2010,,"Ondrej Vetchý, Ludek Sobota, David Novotný, Pavel Kikincuk",,281
"Tora-san, the Matchmaker",None,107,"Comedy, Romance",6.4,1979,Yôji Yamada,"Kiyoshi Atsumi, Chieko Baishô, Kaori Momoi, Masami Shimojô",,80
The Rat Catcher,None,87,"Comedy, Romance",5.2,1974,Chih-Hung Kuei,"Ni Tien, Locke Hua Liu, Bing-Man Tam, Tung-Kua Ai",,25
Head Games,None,76,"Action, Comedy, Sci-Fi",4.3,1996,Richard W. Haines,"Christopher Stone, Robert Prichard, John Brewer, Sheila Sawhny",,79
A Long Story,None,89,Drama,6.6,2013,Jorien van Nes,"Raymond Thiry, Victor Copariu, Ioana Flora, Alina Berzunteanu",,109
Jebediah,Not Rated,79,Horror,6.9,2011,Joe Ripple,"Brian Greenwell, Danielle Lozeau, Lauren Lakis, Jemma McDime",,11
Zinzana,None,100,"Crime, Drama",8.2,1999,,"Raida Adon, Sendi Bar, Yona Elian, Nataly Attiya",,55
Confessions of a Fool,None,193,"Biography, Drama",7.3,1976,,"Bibi Andersson, Gösta Ekman, Grynet Molvig, Tomas Bolme",,32
King of the World,None,95,"Biography, Drama",5.7,2000,John Sacret Young,"Terrence Howard, Steve Harris, Chi McBride, Vyto Ruginis",,220
Eagle Rock,TV-14,39,"Short, Crime, Drama",7.3,2019,Eleanor Wells,"Paige Henderson, Greg Mills, Margaret Glaser, Keeley Bright",,8
Promises and Lies: The Story of UB40,None,58,"Documentary, Music",6.9,2016,"Roger Penny, 
Charlie Thomas","UB40, Ian Campbell Group, Ian Campbell, David Campbell",,88
25 & Counting,None,30,"Comedy, Romance",7.8,2016,,"Katie Schwartz, Rosie Darch, Will Brittain, Nick Greene",,12
Mônica e a Sereia do Rio,None,60,"Family, Animation",6.6,1987,"Mauricio de Sousa, 
Walter Hugo Khouri","Tetê Espíndola, Angélica Santos, Marli Bortoletto, Elza Gonçalves",,132
A Rifle and a Bag,None,89,Documentary,6.5,2020,,"Cristina Hanes, Isabella Rinaldi, Arya Rothe",,31
Cash Cab Chicago,None,30,Game-Show,6.5,2011,,Beth Melewski,,32
Limbo,None,3,"Short, Action, Drama",5.3,2014,Tony Aaron II,"Gil Darnell, Brianna Brown, Karen Strassman, Jonno Roberts",,6
U.S. Of Archie,TV-Y7,30,"Animation, History",7.8,1974,,"Jane Webb, John Erwin, Howard Morris, Dal McKennon",,56
Live at Mister Kelly's,None,83,Documentary,8.1,2021,Ted Bogosian,"Joe Alterman, Warren Beatty, Sarah Berman, Shelley Berman",,55
After the Apocalypse,None,65,Documentary,7.4,2010,,Antony Butts,,52
Three Dollars of Lead,None,89,Western,4.6,1964,Pino Mercanti,"Fred Beir, Evi Marandi, Francisco Nieto, Dina De Santis",,41
A Secret Rendezvous,None,74,Drama,6.8,1959,Kô Nakahira,"Takao Ito, Yôko Katsuragi, Seiji Miyaguchi",,61
Erra Buss,None,140,"Comedy, Drama",5.9,2014,Dasari Narayana Rao,"Brahmanandam, Vishnu Manchu, Dasari Narayana Rao, Catherine Tresa",,562
"Mofli, el último koala",None,30,"Adventure, Animation, Family",6.5,1986,,"Asunción Díaz, Joaquín Díaz, Jordi Estadella, Elsa Fábregas",,140
Haunters of the Deep,None,61,"Family, Fantasy, Mystery",6.4,1984,Andrew Bogle,"Andrew Keir, Barbara Ewing, Bob Sherman, Brian Osborne",,107
Bounty Wars,None,60,Reality-TV,6.4,2012,,"Adam J. Smith, Art Torres",,12
Memories Corner,None,90,Drama,5.5,2011,Audrey Fouché,"Déborah François, Hidetoshi Nishijima, Hiroshi Abe, François Papineau",,65
A Family Circus Christmas,None,30,"Animation, Short, Comedy",6.7,1979,Al Kouzel,"Anne Costello, Bob Kaliban, Mark Dermott, Missy Hope",,119
The Whirlwind,Passed,62,Western,6.0,1933,D. Ross Lederman,"Tim McCoy, Alice Dahl, Pat O'Malley, J. Carrol Naish",,21
The Outer Circle,None,13,Short,7.9,2017,Adam Baroukh,"Ilan Goodman, Katherine Rodden, Sophie Brooke, Jessica Jacob",,8
The Nutcracker,None,55,Drama,7.6,1964,Heinz Liesendahl,"Edward Villella, Melissa Hayden, Patricia McBride, Harald Kreutzberg",,31
Pelotas,None,60,Comedy,7.0,2009,,"Ángel de Andrés López, Javier Albalá, Belén López, Celia Freijeiro",,95
Beastie Boys: No Sleep till Brooklyn,None,5,Music,7.2,1987,"Adam Dubin, 
Ric Menello","Beastie Boys, Ruth Collins, Adam Horovitz, Kerry King",,65
Tatara Samurai,None,135,"Action, Comedy, Drama",5.8,2016,Yoshinari Nishikôri,"Naoki Kobayashi, Shô Aoyagi, Tomoko Tabata, Yoshiko Miyazaki",,145
Trembita,None,92,"Comedy, Musical, Romance",6.4,1968,Oleg Nikolayevsky,"Evgeniy Vesnik, Olga Aroseva, Aleksey Chernov, Nikolay Trofimov",,121
Backbiters,None,84,Drama,6.3,1927,"Albert Dieudonné, 
Jean Renoir","Catherine Hessling, Albert Dieudonné, Eugénie Nau, Pierre Lestringuez",,165
Reza,None,91,"Drama, Romance",5.4,2018,Alireza Motamedi,"Alireza Motamedi, Sahar Dolatshahi, Setareh Pesyani, Pantea Marzbanian",,275
Lihim ni Madonna,None,115,"Drama, Horror",7.0,1997,Celso Ad. Castillo,"Sunshine Cruz, Celia Rodriguez, Tonton Gutierrez, Anthony Cortez",,20
Mad City Chickens,None,81,Documentary,6.5,2008,"Tashai Lovington, 
Robert Lughai","Michael Greger, Liz Perry, Elizabeth Arth, Cheryl Long",,12
The War Horse,Passed,50,"Adventure, Drama, Romance",6.9,1927,Lambert Hillyer,"Buck Jones, Lola Todd, Lloyd Whitlock, Stanley Taylor",,19
Ghost Net,None,97,Horror,4.3,2017,"Kwok Fai Wong, 
Kwok-Keung Wong, 
Tat-Chi Yau","Carlos Chan, Jessica Kan, Justin Cheung, Kabby Hui",,175
Drei Eier im Glas,None,88,Comedy,5.9,2015,Antonin Svoboda,"Ingrid Burkhard, Haymon Maria Buttinger, Christian Dolezal, Christoph Grissemann",,101
Infedelmente tua,None,95,Adult,6.5,2005,Steve Morelli,"Bambola, James Brossman, Nick Lang, Cynthia Lavigne",,12
Saudi Women's Driving School,Not Rated,65,Documentary,6.6,2019,Erica Gornall,"Amjad Alamri, Laijad al Hathloul, Shahad al Humaizi, Sarah Saleh",,197
That Orchestra with the Broken Instruments,None,79,Documentary,7.8,2021,,"Yuval Hameiri, Michal Vaknin",,10
Father Lefty,None,60,Drama,6.7,2002,Kevin Rodney Sullivan,"Danny Nucci, Marina Benedict, Viola Davis, Frank Gallegos",,33
A Meener Evil,None,41,Animation,9.4,2014,Otis Beer,"Peter Berkrot, Michael Rosen, Roger Stockburger",,16
7 Days in September,Not Rated,94,Documentary,7.2,2002,Steve Rosenbaum,"Rasheed J. Daniel, Peter DiPilato, Jim Goetz, Dave Goldberg",,187
UFOs Secret Missions Exposed,None,40,Documentary,4.5,2019,,"Jeremy Ray, John Ventre",,38
Oi treis Harites,None,90,Comedy,7.4,1990,,"Anna Panagiotopoulou, Mina Adamaki, Nena Menti, Anna Kyriakou",,812
Hell Raiders of the Deep,None,93,"Drama, War",6.8,1953,Duilio Coletti,"Eleonora Rossi Drago, Pierre Cressoy, Girolamo Manisco, Giovanni Tadini",,37
Orphan Island Paradise,None,100,Drama,7.9,1939,Chusheng Cai,"Li-li Li, Li Qing, Ming Jiang, Ma Lan",,18
Jerk à Istambul,None,85,"Adventure, Drama, Thriller",4.7,1967,Francis Rigaud,"Michel Constantin, Jean-François Poron, Anny Duperey, Pierre Richard",,90
Anchor Me,None,145,Drama,7.9,2000,Patrick Lau,"Annette Crosbie, Julia Ford, Iain Glen, Adam Kotz",,21
Losing It,Not Rated,90,Drama,6.9,2006,Ben Bolt,"Martin Clunes, Holly Aird, Flora Spencer-Longhurst, Luke Booker-Morel",,63
Tokyo Gore School,Not Rated,109,Horror,4.7,2009,Yôhei Fukuda,"Masato Hyûgaji, Takafumi Imai, Kenta Itogi, Shinwa Kataoka",,185
Super Street Fighter IV,None,35,"Animation, Short, Action",6.1,2010,Fuminori Kizaki,"Eri Kitamura, Akio Ôtsuka, Fumiko Orikasa, Hiroki Yasumoto",,60
Makassar Is a City for Football Fans,None,20,"Short, Drama",7.1,2021,Khozy Rizal,"Atdriansyah Arishmunandar, Muh. Saleh Hasanuddin, Sabri Sahafuddin",,19
The Royal Diaries: Cleopatra - Daughter of the Nile,TV-Y7,27,"Drama, Family, History",6.8,2000,Randy Bradshaw,"Elisa Moolecherry, Hrant Alianak, David Calderisi, Jan Filips",,35
The Guns of James Bond,None,5,"Documentary, Short",6.6,1964,,"Geoffrey Boothroyd, Sean Connery",,79
Das Zimmermädchen,None,90,Romance,5.3,2005,Matthias Tiefenbacher,"Stefanie Stappenbeck, Axel Milberg, Angelika Thomas, Rudolf Kowalski",,41
Falling,None,105,"Family, Drama, Romance",5.8,2001,Hans Herbots,"Lee Williams, Emma Thomas, Alice Krige, Lydia Chagoll",,182
The Big Dog House,Approved,17,"Short, Comedy",5.5,1931,,"Zion Myers, Jules White",,197
Rojulu Marayi,None,211,Drama,6.9,1955,Tapi Chanakya,"Akkineni Nageshwara Rao, Sowcar Janaki, Seeta Rama Anjaneyulu Chilakalapudi, Relangi Venkatramaiah",,24
Foxwood,None,17,"Short, Horror",6.6,2017,"Trevor Dillon, 
Ian Hock","Kalen Marie George, Ian Hock, Laura Peake",,31
Who's the Boss? A XXX Parody,None,126,Adult,6.5,2010,Lee Roy Myers,"Anthony Rosano, India Summer, Alyssa Reece, Lexi Belle",,23
All Over Town,Passed,63,Comedy,5.1,1937,James W. Horne,"Ole Olsen, Chic Johnson, Mary Howard, Harry Stockwell",,179
Jesse's Girl,None,18,Short,4.7,2018,M. Keegan Uhl,"Cassidy Freeman, Katie Locke O'Brien, Tacey Adams, Rochelle Robinson",,22
Hermano,None,94,Drama,7.3,2007,Giovanni Robbiano,"Ignazio Oliva, Rade Serbedzija, Paolo Villaggio, Cristina Moglia",,89
Doppelganger,None,14,"Short, Thriller",6.4,2001,"Michael Horowitz, 
Gareth Smith","Timothy Olyphant, Rebecca Gayheart, Samantha Lemole, Angela Vanderwal",,151
Begynnelsen på en historie,None,87,"Family, Drama",5.7,1988,Margrete Robsahm,"Linda Pedersen, Wenche Foss, Linn Stokke, Frode Rasmussen",,29
New Life,None,84,Comedy,7.4,1983,Þráinn Bertelsson,"Karl Ágúst Úlfsson, Eggert Þorleifsson, Runólfur Dagbjartsson, Eiríkur Sigurgeirsson",,265
Harjunpää ja heimolaiset,None,161,"Crime, Drama",5.0,1995,,"Kari Heiskanen, Aarno Sulkanen, Svante Martin, Jussi Lampi",,8
The Babysitter 2,X,84,Adult,6.3,2000,Jim Powers,"Dynamite, Johnny Thrust, Mel, Damian Michaels",,23
"You, Me and It",None,55,"Comedy, Drama",8.8,1993,,"James Wilby, Suzanne Burden, Stephen Dillane, Patrick Godfrey",,23
AC/DC: And Then There Was Rock,Not Rated,92,"Documentary, Biography, Music",6.9,2005,,,,21
Requiem 2019,None,5,Short,7.9,2011,"Rutger Hauer, 
Sil Van Der Woerd",Rutger Hauer,,74
The Goldbrick,None,4,"Animation, Short",5.8,1943,Frank Tashlin,Mel Blanc,,252
Rocky Hollow,None,5,"Animation, Family",6.3,1983,,Peter Sallis,,9
Industrial Soundscape,None,11,Short,4.9,2008,,David Lynch,,389
The Insatiable Hyapatia Lee,X,120,Adult,6.3,1987,"Gary Graver, 
Jack Remy, 
Anthony Spinelli","Barbara Dare, Scott Irish, Hyapatia Lee, Richard Pacheco",,20
Liebe will gelernt sein,None,93,None,7.1,1963,Kurt Hoffmann,"Martin Held, Barbara Rütting, Götz George, Loni von Friedl",,29
The Playbook,PG,107,"Drama, Sport",6.0,2015,Darran Scott,"Mick Preston, Harry Borland, Kath Gordon, Luc Longley",,93
Best ABC Video Ever!,None,30,"Animation, Short, Family",8.9,1989,Tony Eastman,"Blaze Berdahl, P.J. Brown, Ryan Brown, Colin Carman",,17
Villanelle,None,77,Horror,6.9,2012,Rick Laprade,"Rich Tretheway, Gillian Williams, A.J. Paratore, Ally Tully",,32
Dear Affy,None,126,"Comedy, Romance",5.2,2020,Samuel Olatunji,"Toyin Abraham, Seilat Adebowale, Bimbo Ademoye, Chiwetalu Agu",,5
SpongeBob SquarePants: Sea Side Story,None,90,Animation,7.1,2017,Stephen Hillenburg,Tom Kenny,,38
Een mens van goede wil,None,475,"Drama, Family",7.6,1973,,"Hugo Metsers, Kitty Courbois, Josine van Dalsum, Andrea Domburg",,30
Eating Razors,None,26,"Short, Horror",4.5,2005,,Ron DeCaro,,25
The Organizer,None,101,Documentary,8.4,2017,Nick Taylor,"Beth Butler, Dan Cantor, Noam Chomsky, Gary Delgado",,12
The Congo Tribunal,None,100,Documentary,7.0,2017,Milo Rau,"Sylvestre Bisimwa, Jean-Louis Gilissen, Vénantie Bisimwa Nabintu, Colette Braeckman",,102
Face to Face,None,89,"Western, Drama",6.1,1952,"John Brahm, 
Bretaigne Windust","James Mason, Gene Lockhart, Michael Pate, Albert Sharpe",,88
A Zombie Croc: Evil Has Been Summoned,TV-14,86,"Action, Adventure, Comedy",2.4,2015,Robert Elkins,"Crystal Howell, Tony Jones, Ken Peebles, David S. Witt",,109
"Yes, Virginia",TV-Y,22,"Animation, Short, Adventure",7.1,2009,Pete Circuitt,"Neil Patrick Harris, Bea Miller, Jennifer Love Hewitt, Alfred Molina",,555
Back to the Door,None,88,"Crime, Drama",6.4,1959,José María Forqué,"Emma Penella, Amelia Bence, Luis Prendes, Elisa Loti",,43
Disney Sing Along Songs: I Love to Laugh!,None,27,"Animation, Short, Family",7.5,1990,,"Julie Andrews, Corey Burton, Laurie Deremer, Patrick DeRemer",,65
Bonjour Amour,None,98,Drama,6.6,1977,Roger Andrieux,"Pascal Meynier, Guilhaine Dubos, Bruno Raffaelli, Alix Mahieux",,52
Les compagnons de Jehu,None,52,Drama,8.3,1966,,"Claude Giraud, Yves Lefebvre, Michael Münzer, Andréa Parisy",,39
Dead Girl Walking,None,44,"Short, Horror",5.9,2004,"Kôji Shiraishi, 
Kazuhiro Yokoyama","Ayaka Maeda, Moe Karasawa, Yoshiyuki Morishita, Kibaji Tankobo",,188
Satisfaction Guaranteed,None,58,Adult,4.2,1976,Melvin Kissem,"Bobby, Jamie, Michael, Jodi Thorpe",,18
Time for Love,None,79,"Comedy, Drama, Romance",6.4,2020,Miguel Velez,"Aleksandra Bialkowska, Olimpia Bogusz, Piotr Czarniecki, Dominika Dawidowicz",,52
Molly,None,88,Drama,6.7,1983,Ned Lander,"Claudia Karvan, Garry McDonald, Molly, Reg Lye",,34
April in Autumn,None,90,Drama,5.0,2018,Warren Sulatycky,"Jimmy Limb, Oscar Moreno, Sandra Pascuzzi, Constantine Pavlou",,60
Louise,None,6,"Animation, Short, Drama",7.1,2021,"Constance Bertoux, 
Camille Bozec, 
Pauline Guitton, 
Pauline Mauviere, 
Mila Monaghan","Alice Orsat, Clara Quilichini, Victoria Grosbois, Lilly Caruso",,86
Black Gospel,None,110,Mystery,5.2,2014,Kan Ishibashi,"Jun Fubuki, Michael A. Harper, Etsuko Ichihara, Hiroyuki Ikeuchi",,69
Like a French Film,None,104,Drama,6.4,2016,Yeon-Shick Shin,"Kim Dasom, Joon-Won Jung, Minchul Shin, Soy",,33
Dove Cameron: Out of Touch,None,3,Music,7.5,2019,,Dove Cameron,,24
Thallumpidi,None,128,Drama,6.0,2020,Prajin Prathap,"Devi Ajith, Fukru Krishnajeev, Kulappulli Leela, Jabir Moosa",,79
N.B.T.,None,90,"Drama, Sport",7.2,2003,Jimmy Nickerson,"Rick Lindland, Adrienne Janic, Greg Goossen, Peter Cunningham",,26
Emicem Hospital,None,94,Comedy,2.2,2016,Ismet Eraydin,"Merve Akaydin, Kemal Bayraktar, Sinan Bengier, Osman Bulut",,154
Kung Fu Bunny,None,97,Animation,2.6,2019,Chi Tian,"Ben Bostick, Brian Bullock",,18
Wu ming jia zu,Unrated,98,"Action, Crime, Drama",6.2,1990,Norman Law Man,"Joey Wang, Wilson Lam, Richard Ng, Meg Lam",,20
The Dead Inside,Not Rated,98,"Horror, Musical",5.4,2011,Travis Betz,"Sarah Lassez, Dustin Fasching",,371
Lies of Love,None,11,"Documentary, Short",6.1,1949,Michelangelo Antonioni,"Anna Vita, Annie O'Hara, Sergio Raimondi, Sandro Roberti",,195
It Gets Better,None,104,"Drama, Romance",7.1,2012,Tanwarin Sukkhapisit,"Prama Imanotai, Nuntita Khampiranon, Penpak Sirikul, Pavich Suprungroj",,123
Beef: You Are What You Eat,Not Rated,90,Horror,5.6,2007,Pete Jacelone,"Matt Weight, Marv Blauvelt, Gina Capano, Anthony Catanzaro",,22
L'école du pouvoir,None,125,Drama,7.5,2009,,"Robinson Stévenin, Céline Sallette, Thibault Vinçon, Valentin Merlet",,176
Som and Bank: Bangkok for Sale,None,90,"Drama, Crime",5.8,2001,Oxide Chun Pang,"Pawarith Monkolpisit, Wanatchada Siwapornchai, Chalermporn Paprach, Saithip Boonyasomphop",,361
One Wall: Kings of Coney Island,None,86,"Documentary, Sport",7.6,2013,Joe Glickman,"Albert Apuzzi, Tyree Bastidas, John Bike, Billy Bread",,24
The Mountain,Not Rated,80,Drama,6.2,2010,Ghassan Salhab,Fadi Abi Samra,,33
How the Myth Was Made: A Study of Robert Flaherty's Man of Aran,None,59,Documentary,6.8,1978,"James B. Brown, 
George C. Stoney","Michael Balcon, Arthur Calder-Marshall, Robert J. Flaherty, Walter Lassally",,25
Mandingo: Hide Your Wives!,None,179,Adult,7.1,2011,Jules Jordan,"Lisa Ann, Alanah Rae, Jenna Presley, Julia Ann",,17
Cold Little Bird,None,15,"Short, Comedy, Drama",7.5,2022,Pantelis Peter Roumanis,"Wesley Holloway, Max Van Edwards, Claire Siebers, Ori Nachon",,10
Louis Theroux: Law and Disorder in Lagos,None,60,Documentary,7.1,2010,Jason Massot,Louis Theroux,,768
Sing As We Go!,None,80,"Comedy, Musical",6.0,1934,Basil Dean,"Gracie Fields, John Loder, Dorothy Hyson, Stanley Holloway",,123
Dare to Believe,None,30,Comedy,6.7,2002,,Mark Crossfield,,24
Adrenalin: The BMW Touring Car Story,None,123,"Documentary, Sport",8.8,2014,Tim Hahne,"Johnny Cecotto, Augusto Farfus, Hubert Hahne, Joey Hand",,130
The Street of Forgotten Men,Passed,76,"Crime, Drama",6.4,1925,Herbert Brenon,"Percy Marmont, Neil Hamilton, Mary Brian, John Harrington",,33
Proper Binge,R,102,"Comedy, Drama",7.4,2017,"Michael Burns, 
Dean Q. Mitchell","Bradford James Jackson, Jeremy Blake, Berick Cook, Cassandré Leigh",,46
Les Misérables,None,100,Drama,6.8,1917,Frank Lloyd,"William Farnum, George Moss, Hardee Kirkland, Gretchen Hartman",,35
The Bride of Candyman,None,15,"Short, Horror",7.2,2021,Chris R. Notarile,"Lindsey Bean, Ryleigh Leggett, Henry Mark, Naciya Watts",,9
Ekti Cinemar Golpo,None,153,Drama,5.8,2018,Alamgir,"Rituparna Sengupta, Arifin Shuvo, Champa, Alamgir",,21
A Shadow You Soon Will Be,Unrated,105,Drama,6.0,1994,Héctor Olivera,"Miguel Ángel Solá, Pepe Soriano, Martín Coria, Roberto Carnaghi",,113
They Only Come Out at Night,None,73,"Crime, Drama",4.2,1975,Daryl Duke,"Jack Warden, Charles Ynfante, Madeleine Sherwood, Joe Mantell",,13
Faces of Aliens,None,3,"Short, Drama, Fantasy",4.2,2016,Marco Romano,"Marco Romano, Luiji Antonio, Sauli Niinistö, János Áder",,30
Bourgeoises mais... perverses!,X,85,Adult,5.3,1986,Gérard Grégory,"Christian Scheyder, Claude Dorname, Jessica Stehl, Marilyn Jess",,30
The Big Battalions,None,360,Drama,8.4,1992,,"Brian Cox, Jane Lapotaire, Siobhan McCarthy, Behailu Nekeatebeb",,24
La traque,None,90,"Crime, Drama",6.3,2021,Yves Rénier,"François-Xavier Demaison, Mélanie Bernier, Isabelle Gélinas, Philippe Torreton",,61
The Adventures of Mary-Kate & Ashley: The Case of the Shark Encounter,Not Rated,14,Short,4.5,1996,Michael Kruzan,"Mary-Kate Olsen, Ashley Olsen, Tim Goodwin, Art Dohany",,117
The Klondike Kid,None,7,"Family, Animation, Comedy",7.1,1932,Wilfred Jackson,"Pinto Colvig, Walt Disney, Marcellite Garner",,466
Cross Country,None,89,Drama,5.7,1969,Mladomir 'Purisa' Djordjevic,"Milena Dravic, Mirceta Vujicic, Ljuba Tadic, Ljubinka Bobic",,32
Baptism of Fire,None,90,Documentary,5.8,1940,Hans Bertram,"Herbert Gernot, Hermann Göring, Adolf Hitler",,69
Das Geheimnis der chinesischen Nelke,None,90,"Action, Crime, Drama",6.0,1964,Rudolf Zehetgruber,"Brad Harris, Olga Schoberová, Paul Dahlke, Dietmar Schönherr",,108
A Man and His Prostate,Not Rated,78,Comedy,7.9,2020,Leonardo Foti,Edward Asner,,9
Simhavalan Menon,None,130,Comedy,6.6,1995,Viji Thampi,"Madhu, Jagadish, Jagathi Sreekumar, Urvashi",,85
Purple Sea,None,67,Documentary,6.0,2020,,"Amel Alzakout, Khaled Abdulwahed",,109
Blue Angels: A Year in the Life,None,52,Documentary,8.4,2005,,"Len Anderson IV, Harry Pritchett",,36
Robin's Hood,Not Rated,81,"Drama, Romance",5.6,2003,Sara Abed Millman,"Clody Cates, Khahtee V. Turner, Justin Harrison, Kimberly Ridgeway",,69
Raja Cheyyi Vesthe,None,144,"Action, Romance, Thriller",5.7,2016,Pradeep,"Ravi Varma, Srinivas Avasarala, Harsha Chemudu, Rajeev Kanakala",,76
This Is My Body,None,12,"Short, Fantasy",5.5,1960,Russ Meyer,Diane Webber,,32
Trampa,None,90,Drama,7.5,1978,Georgi Djulgerov,"Tanya Shahova, Ilia Dobrev, Jana Mircheva, Valcho Kamarashev",,41
Babäk,None,137,Drama,8.1,1979,Eldar Kuliyev,"Rasim Balayev, Hasanagha Turabov, Amaliya Pänahova, Tamara Yandiyeva",,262
Yagyû bugeichô,None,106,"Action, Adventure, Drama",6.4,1957,Hiroshi Inagaki,"Toshirô Mifune, Yoshiko Kuga, Kyôko Kagawa, Mariko Okada",,144
Almost Hollywood,None,100,Comedy,4.8,1994,Michael Weaver,"India Allen, Scott Apel, Sterling Mire, Michael Coopet",,97
Bonne Personne,None,10,"Short, Horror",7.6,2016,Philippe Bourret,"Mylène Thériault, Isabelle Stephen, Pierre-François Bouffard, Sandra Foisy",,8
Throat Gaggers 4,X,124,Adult,7.3,2003,Robbie Fischer,"Patty Amor, Anna Belle, Mandy Bright, Cassandra",,12
Pike River,TV-14,90,"Documentary, Action, Crime",6.6,2016,"Rupert MacKenzie, 
Sofia Wenborn","Bruce Allpress, Jack Barry, Nick Bell-Booth, Roy Billing",,27
Mass Murder,None,86,"Crime, Drama",7.5,2002,Jeff Meyers,"Eric Mayer, Alicia Barta, Paul Floding, Kelly Hill",,19
Occupation: Hollywood,R,110,Comedy,6.8,2005,Marques T. Owens,"Dayana Jamine, Marques T. Owens, Teck Holmes, Myiea Coy",,33
Horis distagmo,None,31,Adventure,8.2,2020,,"Nikos Moutsinas, Vaso Ziarou, Elefteria Karadimou, Anastasia Xaidariou",,10
Out of the Box,None,10,"Short, Music",2.3,2021,Kirill Serebrennikov,"Nikita Elenev, Yang Ge, Aleksandr Gorchilin, Margarita Kron",,15
Ghostland Boys,None,101,"Comedy, Drama, Horror",6.4,2016,Chris McElroy,"Bob Bingham, Sage Blalock, Joel Jones, Aaron Lively",,20
Hardcore,X,90,Adult,7.2,1997,Chi Chi LaRue,"Adam Hart, Billy Kemp, Jim Buck, Cliff Parker",,12
Los Tales por cuales,None,94,"Comedy, Musical",7.6,1965,Gilberto Martínez Solares,"Eulalio González, Fernando Soler, Liza Castro, Maria de Lourdes",,23
Tim Alexander's A Mother's Love,PG-13,105,"Comedy, Drama",6.7,2011,Tim Alexander,"Rolonda Watts, Amentha Dymally, Julian Starks, Salina Duplessis",,53
Michael Madhusudhan,None,145,Drama,7.9,1950,Modhu Bose,"Utpal Dutt, Devjani, Miriam Stark, Ahindra Choudhury",,12
The Temptress,Unrated,68,"Action, Horror, Thriller",4.9,2003,Jeff Kirkendall,"Todd Birmingham, Jennifer Birn, Heather Blossom Brown, Sibel Cakir",,14
Pulp Video,None,30,Comedy,7.8,1995,,"Ronni Ancona, Andrew Fairlie, Alan Francis, Greg Hemphill",,20
Between Sea and Land,None,98,Drama,7.4,2016,"Manolo Cruz, 
Carlos del Castillo","Jorge Cao, Manolo Cruz, Vicky Hernández, Viviana Serna",,263
"Sta je s tobom, Nina",None,99,Drama,4.7,1984,Gordana Boskov,"Snezana Savic, Radko Polic, Miodrag Petrovic, Melita Bihali",,47
Sizing Up: Before Your Very Eyes,None,84,Adult,8.4,1984,Matt Sterling,"Doug Cory, Joe Craig, Steve Cruise, Leigh Erickson",,7
Moonwolf,None,74,Sci-Fi,4.7,1959,"Georges Friedland, 
Martin Nosseck","Anneli Sauli, Carl Möhner, Helmut Schmid, Paul Dahlke",,35
The Argument,None,14,Short,5.5,1999,Donald Cammell,"Myriam Gibril, Kendrew Lascelles",,129
AK-47 temible cuerno de chivo,None,90,Action,7.3,1997,Fernando Durán Rojas,"Alejandro Alcondez, Luis Alvarez, Luis Alvaréz, Alfredo Gutiérrez",,15
Afternoon Affair,None,84,Drama,6.7,1984,András Kovács,"Mari Kiss, György Cserhalmi, Gábor Reviczky, Nóra Tábori",,29
Rez Metal,None,75,Documentary,8.0,2021,Ashkan Soltani Stone,"Kyle Felter, Flemming Rasmussen",,19
Noble Fir,None,95,Drama,8.0,2014,"Joseph Arney, 
Christopher W. Graham","Richard E. Wilson, Mandy Rose Nichols, Desiree Aceves, Samuel Pearson",,106
Kung Fu Mama,R,90,"Action, Crime, Drama",6.5,1973,Lung Chien,"Chin-Ju Hsieh, Ching-Ching Chang, Jimmy Wang Yu, Hsin Tang",,38
The Digital Promise,None,65,"Documentary, Biography, History",7.9,2014,Jose Manuel Pinillo,"Montxo Algora, Rebecca Allen, Laurie Anderson, Marcel·lí Antúnez",,8
Sangue chiama sangue,None,97,"Action, Drama, Western",5.3,1968,Luigi Capuano,"Fernando Sancho, Stephen Forsyth, Germán Cobos, Antonella Judica",,55
Dashavatharam,None,179,Fantasy,6.4,1976,K.S. Gopalakrishnan,"Gemini Ganesan, Sowcar Janaki, Varalakshmi S., Ravi Kumar",,18
The Diamond Queen,Approved,80,"Adventure, Romance",4.7,1953,John Brahm,"Fernando Lamas, Arlene Dahl, Gilbert Roland, Sheldon Leonard",,102
Execution of a Dead Man,None,133,"Drama, Thriller",7.1,1985,Ali Abdel-Khalek,"Farid Shawqi, Mahmoud Abdel Aziz, Poussi, Ahmad Abdulqader",,381
Lost in Love,Not Rated,91,Drama,8.3,2010,Guy Orlebar,"Benedict Garrett, Sarika Choy, Chia-Hui Liu, Aya Suyama",,12
Possum,None,15,"Short, Drama",7.1,2013,Eleanor Wilson,"Anthony Comis, Migs Govea, Jenny Grace, Eleanor Wilson",,64
"A Dream, What Else?",None,132,None,7.4,1995,Hans-Jürgen Syberberg,Edith Clever,,9
Doggie March,None,82,"Animation, Adventure, Comedy",6.5,1963,"Akira Daikubara, 
Daisaku Shirakawa","Hideo Kinoshita, Junko Hori, Ranko Mizuki, Hideo Sato",,92
For the Love of May,None,17,Short,6.8,2001,Mary Beth McDonough,"Patricia Neal, Alexandra Paul, Michael Learned, RuPaul",,23
Alias Mary Dow,Approved,65,Drama,6.9,1935,Kurt Neumann,"Sally Eilers, Ray Milland, Henry O'Neill, Katharine Alexander",,68
