Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
After the Ball Is Over,TV-MA,56,"Drama, Fantasy, Mystery",7.9,2003,Jeremy Podeswa,"Michael J. Anderson, Adrienne Barbeau, Patrick Bauchau, Clancy Brown",,834
"Alamogordo, N.M.",TV-MA,51,"Drama, Fantasy, Mystery",8.0,2003,Jack Bender,"Michael J. Anderson, Adrienne Barbeau, Clancy Brown, Debra Christofferson",,556
Babylon,TV-MA,48,"Drama, Fantasy, Mystery",8.0,2003,Tim Hunter,"Michael J. Anderson, Adrienne Barbeau, Patrick Bauchau, Clancy Brown",,769
Black Blizzard,TV-MA,46,"Drama, Fantasy, Mystery",7.8,2003,Peter Medak,"Michael J. Anderson, Adrienne Barbeau, Patrick Bauchau, Clancy Brown",,758
"Cheyenne, WY",TV-MA,52,"Drama, Fantasy, Mystery",8.4,2003,Todd Field,"Michael J. Anderson, Adrienne Barbeau, Clancy Brown, Debra Christofferson",,514
"Creed, OK",TV-MA,56,"Drama, Fantasy, Mystery",8.2,2003,Jeremy Podeswa,"Michael J. Anderson, Adrienne Barbeau, Clancy Brown, Debra Christofferson",,535
"Damascus, NE",TV-MA,45,"Drama, Fantasy, Mystery",8.5,2003,Alan Taylor,"Michael J. Anderson, Adrienne Barbeau, Clancy Brown, Debra Christofferson",,527
Day of the Dead,TV-MA,54,"Drama, Fantasy, Mystery",8.0,2003,John Patterson,"Michael J. Anderson, Adrienne Barbeau, Patrick Bauchau, Clancy Brown",,640
Hot and Bothered,TV-MA,53,"Drama, Fantasy, Mystery",8.0,2003,Jeremy Podeswa,"Michael J. Anderson, Adrienne Barbeau, Patrick Bauchau, Clancy Brown",,643
"Ingram, TX",TV-MA,51,"Drama, Fantasy, Mystery",7.9,2003,John Patterson,"Michael J. Anderson, Adrienne Barbeau, Clancy Brown, Debra Christofferson",,558
Insomnia,TV-MA,45,"Drama, Fantasy, Mystery",7.8,2003,Jack Bender,"Michael J. Anderson, Adrienne Barbeau, Patrick Bauchau, Clancy Brown",,639
"Lincoln Highway, UT",TV-MA,52,"Drama, Fantasy, Mystery",8.8,2003,Rodrigo García,"Michael J. Anderson, Adrienne Barbeau, Clancy Brown, Debra Christofferson",,558
"Lonnigan, Texas",TV-MA,58,"Drama, Fantasy, Mystery",7.8,2003,Scott Winant,"Michael J. Anderson, Adrienne Barbeau, Patrick Bauchau, Clancy Brown",,659
Los Moscos,TV-MA,50,"Drama, Fantasy, Mystery",8.4,2003,Jeremy Podeswa,"Michael J. Anderson, Adrienne Barbeau, Clancy Brown, Debra Christofferson",,588
Milfay,TV-MA,58,"Drama, Fantasy, Mystery",7.9,2003,Rodrigo García,"Michael J. Anderson, Nick Stahl, Adrienne Barbeau, Patrick Bauchau",,"1,005"
"New Canaan, CA",TV-MA,52,"Drama, Fantasy, Mystery",8.9,2003,Scott Winant,"Michael J. Anderson, Adrienne Barbeau, Clancy Brown, Debra Christofferson",,642
Old Cherry Blossom Road,TV-MA,56,"Drama, Fantasy, Mystery",8.1,2003,Steve Shill,"Michael J. Anderson, Adrienne Barbeau, Clancy Brown, Debra Christofferson",,541
Outside New Canaan,TV-MA,55,"Drama, Fantasy, Mystery",8.6,2003,Dan Lerner,"Michael J. Anderson, Adrienne Barbeau, Clancy Brown, Debra Christofferson",,525
"Outskirts, Damascus, NE",TV-MA,53,"Drama, Fantasy, Mystery",8.6,2003,Tim Hunter,"Michael J. Anderson, Adrienne Barbeau, Clancy Brown, Debra Christofferson",,534
Pick a Number,TV-MA,56,"Drama, Fantasy, Mystery",8.2,2003,Rodrigo García,"Michael J. Anderson, Adrienne Barbeau, Patrick Bauchau, Clancy Brown",,738
The Day That Was the Day,TV-MA,55,"Drama, Fantasy, Mystery",8.7,2003,Rodrigo García,"Michael J. Anderson, Adrienne Barbeau, Patrick Bauchau, Clancy Brown",,712
The River,TV-MA,51,"Drama, Fantasy, Mystery",7.9,2003,Alison Maclean,"Michael J. Anderson, Adrienne Barbeau, Patrick Bauchau, Clancy Brown",,668
The Road to Damascus,TV-MA,56,"Drama, Fantasy, Mystery",8.1,2003,Tucker Gates,"Michael J. Anderson, Adrienne Barbeau, Clancy Brown, Debra Christofferson",,521
Tipton,TV-MA,49,"Drama, Fantasy, Mystery",7.9,2003,Rodrigo García,"Michael J. Anderson, Adrienne Barbeau, Patrick Bauchau, Clancy Brown",,785
Episode #1.1,None,60,Comedy,6.7,1979,Roger Beatty,"Carol Burnett, Tim Conway, The Don Crichton Dancers, Cheryl Ladd",,9
Episode #1.1,TV-G,60,"Comedy, Family",7.8,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,109
"Barbara Eden, Leonard Nimoy, & Jonathan Winters",TV-G,60,"Comedy, Family",8.1,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,57
John Davidson and Mickey Rooney,TV-G,60,"Comedy, Family",7.1,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,55
Sid Caesar and Ella Fitzgerald,TV-G,60,"Comedy, Family",7.3,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,40
Frank Gorshin and Lana Turner,TV-G,60,"Comedy, Family",6.7,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,50
Ken Berry and Trini Lopez,TV-G,60,"Comedy, Family",7.0,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,37
"Jack Cassidy, George Chakiris, and Shirley Jones",TV-G,60,"Comedy, Family",7.5,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,47
Dionne Warwick and Jonathan Winters,TV-G,60,"Comedy, Family",8.0,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,50
Sid Caesar and Liza Minelli,TV-G,60,"Comedy, Family",7.9,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,80
Liza Minnelli and Jack Palance,TV-G,60,"Comedy, Family",7.3,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,44
Betty Grable/Martha Raye,TV-G,60,"Comedy, Family",7.6,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,48
Nanette Fabray & Art Carney,TV-G,60,"Comedy, Family",7.6,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,43
"John Gary, Durward Kirby, and Garry Moore",TV-G,60,"Comedy, Family",7.4,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,38
Imogene Coca and Mel Torme,TV-G,60,"Comedy, Family",7.2,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,38
Gloria Loring and Soupy Sales,TV-G,60,"Comedy, Family",7.1,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,38
Tim Conway and Shani Wallis,TV-G,60,"Comedy, Family",7.1,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,32
Sid Caesar and Barbara McNair,TV-G,60,"Comedy, Family",7.4,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,32
Eddie Albert and Jonathan Winters,TV-G,60,"Comedy, Family",8.2,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,115
"Lucille Ball, Tim Conway, and Gloria Loring",TV-G,60,"Comedy, Family",8.3,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,124
Imogene Coca and Lainie Kazan,TV-G,60,"Comedy, Family",7.6,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,53
"Phyllis Diller, Bobbie Gentry, and Gwen Verdon",TV-G,60,"Comedy, Family",7.8,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,61
Nanette Fabray and Sonny & Cher,TV-G,60,"Comedy, Family",7.8,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,59
Richard Chamberlain and Gloria Loring,TV-G,60,"Comedy, Family",7.9,1967,Clark Jones,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,64
The Family/Soap to Nuts,TV-G,60,"Comedy, Family",7.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,38
Episode #10.10,TV-G,22,"Comedy, Family",7.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,27
Episode #10.12,TV-G,51,"Comedy, Family",8.0,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,80
Episode #10.15,TV-G,51,"Comedy, Family",8.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,28
Episode #10.17,TV-G,22,"Comedy, Family",7.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,37
Episode #10.19,TV-G,60,"Comedy, Family",8.0,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,33
Episode #10.2,TV-G,22,"Comedy, Family",7.6,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,33
Neil Sedaka,TV-G,22,"Comedy, Family",7.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,24
Madeline Khan,TV-G,22,"Comedy, Family",8.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,45
Episode #10.7,TV-G,22,"Comedy, Family",7.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,52
Episode #10.8,TV-G,52,"Comedy, Family",8.9,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,110
Episode #11.1,TV-G,60,"Comedy, Family",7.4,1967,Dave Powers,"Carol Burnett, Dick Van Dyke, Vicki Lawrence, Tim Conway",,29
Episode #11.12,TV-G,21,"Comedy, Family",7.0,1967,Dave Powers,"Carol Burnett, Vicki Lawrence, Tim Conway, Rock Hudson",,31
Steve Martin/Betty White,TV-G,50,"Comedy, Family",7.5,1967,Dave Powers,"Carol Burnett, Vicki Lawrence, Tim Conway, Steve Martin",,47
George Carlin/Ken Barry,TV-G,21,"Comedy, Family",7.4,1967,Dave Powers,"Carol Burnett, Vicki Lawrence, Tim Conway, Ken Berry",,35
A Special Evening with Carol Burnett,TV-G,120,"Comedy, Family",8.8,1967,Dave Powers,"Carol Burnett, Vicki Lawrence, Tim Conway, Ray Charles",,56
Alice Ghostley and Jim Nabors,TV-G,60,"Comedy, Family",7.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,40
Imogene Coca and Vic Damone,TV-G,60,"Comedy, Family",7.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,32
"Eileen Farrell, Bob Hope, and Marilyn Horne",TV-G,60,"Comedy, Family",7.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,38
Mickey Rooney and Nancy Wilson,TV-G,60,"Comedy, Family",7.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,33
"Shirley Jones, Ken Berry",TV-G,60,"Comedy, Family",7.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,45
"Barbara Bain, Carol Channing, and Martin Landau",TV-G,60,"Comedy, Family",7.6,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,41
Tim Conway and Ethel Merman,TV-G,60,"Comedy, Family",8.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,99
Imogene Coca and Robert Goulet,TV-G,60,"Comedy, Family",7.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,38
Sergio Bustamante and Yolanda Merida,TV-G,60,"Comedy, Family",6.9,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,28
"Edie Adams, Tim Conway, and Jimmie Rodgers",TV-G,60,"Comedy, Family",7.5,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,28
"Nanette Fabray, Trini Lopez",TV-G,60,"Comedy, Family",7.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,37
Bobbie Gentry and George Gobel,TV-G,60,"Comedy, Family",7.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, George Gobel",,37
Edie Adams and Tim Conway,TV-G,60,"Comedy, Family",7.8,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,42
"Eddie Albert, Lucille Ball, and Nancy Wilson",TV-G,60,"Comedy, Family",7.6,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,57
"Nanette Fabray, Don Rickles, and Mel Torme",TV-G,60,"Comedy, Family",7.5,1967,Dave Powers,"Carol Burnett, Harvey Korman, Lyle Waggoner, Nanette Fabray",,55
Sid Caesar and Ella Fitzgerald,TV-G,60,"Comedy, Family",7.1,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,40
Durward Kirby and Garry Moore,TV-G,60,"Comedy, Family",7.5,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,42
Rock Hudson and Jim Nabors,TV-G,60,"Comedy, Family",7.1,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,43
Durward Kirby and Garry Moore,TV-G,60,"Comedy, Family",7.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,30
Donald O'Connor and Nancy Wilson,TV-G,60,"Comedy, Family",7.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,29
"Nanette Fabray, Steve Lawrence, and Nancy Wilson",TV-G,60,"Comedy, Family",7.5,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,39
"Ronald Reagan, Soupy Sales, and Mel Torme",TV-G,60,"Comedy, Family",6.6,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,41
"Bernadette Peters, Nancy Wilson, & the Burgundy Street Singers",TV-G,60,"Comedy, Family",7.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,40
"Pat Carroll, Jack Jones",TV-G,60,"Comedy, Family",7.5,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,35
Nanette Fabray and Trini Lopez,TV-G,60,"Comedy, Family",7.4,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,34
Ronnie Schell and Nancy Wilson,TV-G,60,"Comedy, Family",7.4,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,31
Nanette Fabray and Michele Lee,TV-G,60,"Comedy, Family",7.8,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,37
Bobbie Gentry and Scoey Mitchell,TV-G,60,"Comedy, Family",6.8,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,34
"Pat Boone, Gwen Verdon",TV-G,60,"Comedy, Family",7.8,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,44
"Bing Crosby, Ella Fitzgerald, and Rowan & Martin",TV-G,60,"Comedy, Family",7.6,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,30
Lucille Ball and George Carlin,TV-G,60,"Comedy, Family",7.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,50
Jim Nabors,TV-G,60,"Comedy, Family",7.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,35
"Robert Goulet, Rich Little, Pat Carroll",TV-G,60,"Comedy, Family",7.0,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,25
"Art Carney, Pat Carroll",TV-G,60,"Comedy, Family",7.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,29
Episode #4.2,TV-G,60,"Comedy, Family",7.6,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,29
"Rita Hayworth, Jim Bailey, Glen Campbell",TV-G,60,"Comedy, Family",8.5,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,86
"Tim Conway, Pat Carroll, Karen Wyman",TV-G,60,"Comedy, Family",7.5,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,39
Paul Lynde/Nanette Fabray,TV-G,60,"Comedy, Family",7.4,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,35
Nanette Fabray and Steve Lawrence,TV-G,60,"Comedy, Family",7.8,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,39
Ken Berry and Nanette Fabray,TV-G,60,"Comedy, Family",7.5,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,34
"Mama Cass Elliot, Emmett Kelley, & Ricardo Montalban",TV-G,60,"Comedy, Family",7.1,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Ricardo Montalban",,28
Jim Nabors,TV-G,60,"Comedy, Family",6.9,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,30
Episode #5.11,TV-G,60,"Comedy, Family",7.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,32
Episode #5.16,TV-G,60,"Comedy, Family",7.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,30
Episode #5.18,TV-G,60,"Comedy, Family",7.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,45
Nanette Fabray/Burt Reynolds,TV-G,60,"Comedy, Family",7.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,48
Carol Channing/Steve Lawrence,TV-G,60,"Comedy, Family",7.6,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,42
Ken Berry/Cass Elliot,TV-G,60,"Comedy, Family",7.1,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,37
Bernadette Peters/Cass Elliot,TV-G,60,"Comedy, Family",7.8,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,36
Episode #5.9,TV-G,60,"Comedy, Family",7.4,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,32
Jim Nabors,TV-G,60,"Comedy, Family",7.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,38
Ray Charles and Vincent Price,TV-G,60,"Comedy, Family",7.6,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,37
"Carl Reiner, Melba Moore",TV-G,60,"Comedy, Family",7.6,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,37
Anthony Newley and Bernadette Peters,TV-G,60,"Comedy, Family",8.0,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,33
Carol Channing and Marty Feldman,TV-G,60,"Comedy, Family",7.5,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,33
"David Hartman, Paula Kelly",TV-G,60,"Comedy, Family",6.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,79
Steve Lawrence and Paul Sand,TV-G,22,"Comedy, Family",7.4,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,33
"Joel Grey, ""Mama"" Cass Elliot",TV-G,60,"Comedy, Family",7.4,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,32
"Peggy Lee, Anne Meara, and Jerry Stiller",TV-G,60,"Comedy, Family",7.9,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,35
Steve Lawrence and Lily Tomlin,TV-G,60,"Comedy, Family",7.8,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,45
Episode #7.1,TV-G,60,"Comedy, Family",7.4,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,31
Episode #7.14,TV-G,60,"Comedy, Family",7.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,85
Episode #7.16,TV-G,60,"Comedy, Family",7.1,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,26
Carl Reiner,TV-G,52,"Comedy, Family",7.9,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,46
"Tim Conway, Charo",TV-G,60,"Comedy, Family",7.1,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,35
"Vincent Price, Joel Grey",TV-G,60,"Comedy, Family",7.9,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,42
The Family/Bus Stop/Brief Encounter,TV-G,60,"Comedy, Family",7.8,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,63
The Diner/Carol and Sis/Humanoids,TV-G,60,"Comedy, Family",7.4,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,33
Gloria Swanson,TV-G,22,"Comedy, Family",7.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,44
John Byner and Helen Reddy,TV-G,22,"Comedy, Family",7.5,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,34
Eydie Gorme and Paul Sand,TV-G,22,"Comedy, Family",7.5,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,36
John Byner,TV-G,22,"Comedy, Family",7.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,54
Steve Lawrence and Paul Sand,TV-G,22,"Comedy, Family",7.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner",,34
Jim Nabors,TV-G,50,"Comedy, Family",7.6,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Jim Nabors",,41
Tim Conway and Dame Maggie Smith,TV-G,60,"Comedy, Family",8.5,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Maggie Smith",,46
Ken Berry and Carl Reiner,TV-G,22,"Comedy, Family",8.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Carl Reiner",,37
Family Christmas/Nobody Does It Like Me,TV-G,22,"Comedy, Family",8.1,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Alan Alda",,71
Alice Portnoy/The Ham Actor/The Walnuts,TV-G,51,"Comedy, Family",8.0,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Vincent Price",,54
William Conrad and The Jackson 5,TV-G,22,"Comedy, Family",7.1,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, William Conrad",,49
Stella Toddler/Nora Desmond,TV-G,22,"Comedy, Family",7.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,34
When My Baby Laughs at Me,TV-G,51,"Comedy, Family",7.7,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Rock Hudson",,52
The Family/The Lady Heir,TV-G,60,"Comedy, Family",8.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Roddy McDowall",,60
The Boring Twenties,TV-G,22,"Comedy, Family",7.5,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Steve Lawrence",,54
Tacky Lady/TV Commercials/The Old Folks/Hallway Encounter,TV-G,51,"Comedy, Family",7.8,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Jean Stapleton",,36
James Coco and The Pointer Sisters,TV-G,22,"Comedy, Family",7.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, James Coco",,34
Michele Lee and Jack Weston,TV-G,60,"Comedy, Family",7.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Jack Weston",,28
Telly Savalas and The Smothers Brothers,TV-G,22,"Comedy, Family",8.0,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Telly Savalas",,40
Silent Night/Salute to Alfred Hitchcock/Remembrance of Edna,TV-G,60,"Comedy, Family",8.0,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Eydie Gormé",,31
Sidewalk Stars/Fans/The Package,TV-G,60,"Comedy, Family",7.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Alan King",,32
The Kiss-Off/The Soap Opera Watcher/Dreams,TV-G,22,"Comedy, Family",7.8,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, John Byner",,28
The Hollow Hero/The Family,TV-G,60,"Comedy, Family",7.3,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,28
The Bug/The Family,TV-G,22,"Comedy, Family",7.8,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,38
The Pointer Sisters,TV-G,22,"Comedy, Family",7.4,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,60
The Drum-Out/The Pronie/Stick 'Em Up Please,TV-G,22,"Comedy, Family",7.4,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,80
Emmett Kelly and The Jackson 5,TV-G,22,"Comedy, Family",6.4,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,41
Strictly for the Birds/Fun in a Drugstore/The Cruise,TV-G,60,"Comedy, Family",7.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,76
Backstage/No Frills Airline,TV-G,22,"Comedy, Family",8.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,44
The Family/Joanne Woodward,TV-G,51,"Comedy, Family",8.2,1967,Dave Powers,"Carol Burnett, Harvey Korman, Vicki Lawrence, Tim Conway",,44
