Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Gravity Falls: Pilot,None,12,Animation,7.3,2010,Alex Hirsch,"Alex Hirsch, Jason Ritter, Justin Roiland, Kristen Schaal",,26
Angora Love,Passed,21,"Comedy, Short",6.8,1929,Lewis R. Foster,"Stan Laurel, Oliver Hardy, Harry Bernard, Charlie Hall",,894
Vigilante Force,None,45,"Action, Crime, Drama",6.7,2003,,"Bowie Lam, Benny Chan, Joe Tak-Chung Ma, Kenix Kwok",,7
Mi aventura en Puerto Rico,None,90,"Adventure, Comedy, Drama",8.0,1977,Mario Hernández,"Antonio Aguilar, Flor Silvestre, Antonio Aguilar hijo, Pepe Aguilar",,6
Så går det till på Saltkråkan,None,28,Family,7.1,1977,,"Hans Alfredson, Louise Edlind, Tage Danielsson, Bengt Eklund",,379
The Wizard of Speed and Time,None,3,"Animation, Short, Musical",7.4,1979,Mike Jittlov,"Toni Handcock, Mike Jittlov",,275
Scope,None,17,"Short, Drama",7.3,2018,Richard Keaney,"Fiach Kunz, Andrea Kelly, Robbie Dunne, Shane O'Neill",,6
Find My Family,None,30,Documentary,7.7,2008,,Jack Thompson,,12
The Fall of Fujimori,None,83,Documentary,7.3,2005,Ellen Perry,Alberto Fujimori,$0.00M,305
The Pooch and the Pauper,None,88,Comedy,3.4,2000,Alex Zamm,"Richard Karn, Fred Willard, Vincent Schiavelli, Cody Jones",,200
Bajo la metralla,None,102,"Drama, Thriller",6.6,1983,Felipe Cazals,"Humberto Zurita, María Rojo, José Carlos Ruiz, Manuel Ojeda",,96
The Dollar Bottom,G,33,Short,6.6,1981,Roger Christian,"Robert Urquhart, Rikki Fulton, Jonathan McNeil, Angus Kittler Reid",,45
10 Magnificent Killers,None,84,"Action, Drama",5.5,1977,Yeh Fang,"Lik Cheung, Kwai Shan, Chih-ming Chu, Bolo Yeung",,76
The Break-In,None,83,"Drama, Thriller",5.8,2015,Marcus Ovnell,"Jenny Lampa, Lukas Loughran, Hanna Sjögren, Richard Ulfsäter",,39
Catherine,None,110,Action,5.1,1969,Bernard Borderie,"Olga Georges-Picot, Francine Bergé, Roger Van Hool, Horst Frank",,27
Elizabeth at 95: The Invincible Queen,None,49,Documentary,7.4,2021,Storm Theunissen,"Arthur Bigge, Gyles Brandreth, Alastair Bruce, Julian Byng",,9
Al este del oeste,None,85,"Comedy, Western",5.4,1984,Mariano Ozores,"Fernando Esteso, Antonio Ozores, Conrado San Martín, Adriana Vega",,209
Echoes of a Ronin,None,20,"Short, Action, Drama",5.5,2014,Shaky González,"David Sakurai, Thomas Chaanhing, Katinka Elmin Danielsen, Nukâka",,35
Big Tits at School 7,None,211,Adult,6.9,2009,,"Angelina Ash, Delta White, Cherokee, Jodi Bean",,9
Teri Payal Mere Geet,Not Rated,120,"Drama, Romance",5.5,1993,Rehman Naushad,"Govinda, Meenakshi Sheshadri, Alpana, Beena Banerjee",,45
Devet kruhu pekla,None,105,"Drama, Romance, War",5.9,1988,Milan Muchna,"Milan Knazko, Oum Savanny, Nov Chandary, Petr Cepek",,31
Monsters,None,54,Mystery,6.2,2012,,"Shingo Katori, Tomohisa Yamashita, Kanako Yanagihara, Tomoya Warabino",,602
Just One Look,None,104,"Comedy, Drama, Romance",6.9,2002,Kam-Hung Yip,"Gillian Chung, Charlene Choi, Shawn Yue, You-Nam Wong",,248
June R,Not Rated,99,"Drama, Family",4.6,2005,Revathy S. Varma,"Jyotika, Saritha, Kushboo, Suriya",,205
The Shell House Raid,None,24,"Documentary, Short, Biography",8.8,2011,Ed Balkan,"Martin Sheen, Ted Sismore",,10
Srazhenie,None,10,"Animation, Short, Action",6.4,1986,,Mikhail Titov,,202
The Morning After,None,14,"Short, Comedy, Musical",8.3,2013,David Renaud,"Kincaid Walker, Steve West, Cleo Anthony, Alex Ashbaugh",,11
The Ragged Child,None,125,Musical,7.3,1988,"Jeremy James-Taylor, 
Frank Whately, 
David Buckton","David Bliss, Gary Davis, Jason Denvir, Charles Edwards",,13
War Brides,Passed,72,"Drama, Romance, War",6.7,1916,Herbert Brenon,"Alla Nazimova, Charles Hutchison, Charles Bryant, William Bailey",,26
The Big Wash,None,95,Comedy,6.3,1968,Jean-Pierre Mocky,"Bourvil, Francis Blanche, Roland Dubillard, Jean Tissier",,327
Albarsty,None,99,"Drama, Horror",8.2,2017,,Bakyt Askeevich,,10
Waking the Baby Mammoth,None,90,Documentary,6.9,2009,Pierre Stine,"Elena Baranova, Bernard Buigues, Victor Garber, H. Richard Greene",,30
Fella,None,85,Drama,5.7,1978,Francis Leroi,"Nadine Pascal, Thierry de Brem, France Lomay, Max Douchin",,16
All Dark Places,TV-14,85,"Horror, Thriller",3.2,2012,Nicholas Reiner,"Josh Burrow, Stephanie Fieger, Daniel Brennan, Liam Seide",,253
The Eruption of Mount St. Helens!,None,25,"Documentary, Short",7.0,1980,George Casey,Robert Foxworth,,163
Droopy's Double Trouble,Approved,7,"Animation, Short, Comedy",7.3,1951,Tex Avery,"Bill Thompson, Daws Butler",,513
Barbie Blues,None,18,"Short, Drama",7.1,2011,Adi Kutner,"Dvir Benedek, Meyrav Feldman",,29
The Sea That Thinks,None,100,"Adventure, Biography, Comedy",7.1,2000,Gert de Graaff,"Bart Klever, Devika Strooker, Rick de Leeuw, Don Duyns",,542
Caught from Behind 7,X,74,Adult,6.2,1987,Hal Freeman,"Lisa De Leeuw, Billy Dee, Frank James, Peter North",,111
Sin querer,None,90,Drama,6.3,1997,Ciro Cappellari,"Norman Briski, Leticia Brédice, Luisa Calcumil, Yessica Cardozo",,48
George Carlin: 40 Years of Comedy,None,50,Comedy,8.3,1997,Rocco Urbisci,"George Carlin, Jon Stewart, Johnny Carson, Sinbad",,968
Sisters Grimm,None,93,Adventure,5.1,2009,Robbie Moffat,"Suzanne Kendall, Charlotte Radford, Nick Bartlett, Simon Chadwick",,80
Double Trouble,None,50,"Comedy, Romance",5.3,1915,Christy Cabanne,"Douglas Fairbanks, Richard Cummings, Margery Wilson, Gladys Brockwell",,127
Spin Doctors: Little Miss Can't Be Wrong,None,4,Music,6.0,1992,,"Spin Doctors, Chris Barron, Aaron Comess, Eric Schenkman",,13
Hong Kong Confidential,Not Rated,110,"Comedy, Drama, Romance",6.5,2010,Maris Martinsons,"Kaori Momoi, Andrius Mamontovas, Dan Lau, Shiu Hung Hui",,557
Las chuponas,None,72,Adult,6.6,1986,"Lina Romay, 
Jesús Franco","José Miguel García, Emilio Linder, José Llamas, Antonio Mayans",,19
In the Defense Against Tyranny,None,85,Drama,7.6,2020,Felix Igori Ramos,"Randy Vasquez, Rick Ravanello, Fernanda Moya, Marilyn Sanabria",,10
Olsen Banden for altid,None,105,Documentary,7.5,2018,Nikolaj Pors,"Henning Bahs, Erik Balling, Poul Bundgaard, Bent Fabricius-Bjerre",,30
Under the Bridge,None,110,Romance,7.1,1983,Shen Bai,"Xue Gong, Tielin Zhang, Pin Wang, Xin Jin",,58
Holestepper,None,18,"Short, Comedy, Drama",7.2,2018,Sergio Fernandez,"Oswaldo Salas, Paulina Bazán, Adrian du Bois, Naara Amoretti",,9
Morgan Kane: Døden er en ensom jeger,None,34,"Short, Drama, Western",2.7,2001,Frank Iversen,"Frank Iversen, Jan Grønli, Knut Husebø, Frank Krog",,50
S.O.P.,None,180,"Music, Musical",8.1,1997,,"Lalaine, Regine Velasquez, Ogie Alcasid, Janno Gibbs",,9
Uruguayos campeones,None,60,None,7.7,2004,,"Victoria Carreras, Diego Alonso Gómez, Alfonso Tort, Carlos Belloso",,13
Everybody's Dancin',Approved,65,"Comedy, Musical",5.2,1950,Will Jason,"Spade Cooley, Richard Lane, Barbara Wooddell, Ginny Jackson",,32
Stanley's Dragon,G,80,"Adventure, Comedy, Fantasy",6.0,1994,Gerry Poulson,"Judd Trichter, Mia Fothergill, Milton Johns, Paul Venables",,46
A Certain Killer,None,82,"Action, Crime",6.8,1967,Kazuo Mori,"Raizô Ichikawa, Mikio Narita, Yumiko Nogawa, Asao Koike",,188
Badem sekeri 3,None,75,Comedy,6.1,2017,"Aydin Bulut, 
Abdullah Oguz","Alper Saldiran, Burcu Özberk, Mehmet Atay, Burcu Altin",,38
Numéro un,None,60,Music,5.9,1975,,"Ballet Barry Collins, Carlos, Mireille Mathieu, Eddy Mitchell",,15
Diary of a Male Whore,None,15,"Drama, Short",6.4,2001,,Tawfik Abu Wael,,25
Cat Dancers,Not Rated,75,Documentary,7.0,2007,Harris Fishman,"Joy Holiday, Ron Holiday, Chuck Lizza",,294
Vape,None,18,"Short, Comedy",5.7,2016,Doron Max Hagay,"Molly Hawkey, Carrie Barrett, Blair Beeken, George McAuliffe",,14
The End of the Game,None,71,Documentary,8.8,2017,,David Graham Scott,,27
Apaches of Athens,None,92,"Comedy, Drama, Musical",7.0,1930,Dimitris Gaziadis,"Petros Epitropakis, Mery Sagianou-Katseli, Stella Hristoforidou, Yannis Prineas",,76
Bring It on: A XXX Porn Parody,None,182,Adult,5.5,2011,,"Ivy Winters, Ally Kay, Lizz Tayler, Jynx Maze",,6
Macbeth,None,103,Drama,7.2,1954,"Hudson Faucett, 
George Schaefer","Maurice Evans, Judith Anderson, House Jameson, Richard Waring",,21
A Wopbobaloobop a Lopbamboom,None,85,Drama,6.5,1989,Andy Bausch,"Désirée Nosbusch, Thierry van Werveke, Jochen Senf, Lena Sabine Berg",,51
West of Redemption,Not Rated,89,"Drama, Mystery",6.4,2015,Cornelia Duryée,"Billy Zane, Kevin Alejandro, Mariana Klaveno, Hans Altwies",,79
Sonnensucher,None,116,Drama,6.4,1958,Konrad Wolf,"Ulrike von Zerboni, Günther Simon, Erwin Geschonneck, Manja Behrens",,151
Conjugal Rites,None,30,Comedy,6.0,1993,,"Gwen Taylor, Michael Williams, Stephen Moyer, Cordelia Bugeja",,10
Atomic Agent,None,96,"Action, Thriller",5.7,1959,Henri Decoin,"Martine Carol, Félix Marten, Darío Moreno, Noël Roquevert",,37
The Secret of Stamboul,None,83,Adventure,6.2,1936,Andrew Marton,"Valerie Hobson, James Mason, Frank Vosper, Peter Haddon",,118
The Illustrated Family Doctor,None,102,"Comedy, Drama, Fantasy",5.9,2005,Kriv Stenders,"Samuel Johnson, Colin Friels, Jessica Napier, Sacha Horler",,240
Don't Get Me Wrong,None,50,Documentary,7.3,2007,,Adina Pintilie,,85
Tokei Maru,None,20,"Animation, Short",7.4,2018,,Zahos Samoladas,,16
Alin Yazim,None,80,"Drama, Romance",4.0,1986,Orhan Elmas,"Emin Alkut, Nuri Alço, Atakan Ata, Hülya Avsar",,45
Dôran,None,150,"Drama, History, War",6.9,1980,Shirô Moritani,"Ken Takakura, Sayuri Yoshinaga, Masakane Yonekura, Junko Sakurada",,46
Sink Pink,None,6,"Animation, Short, Comedy",6.4,1965,"Friz Freleng, 
Hawley Pratt","Paul Frees, Rich Little",,284
Khamakha,None,17,"Short, Romance",8.5,2016,Aarti S. Bagdi,"Manjari Fadnnis, Harshvardhan Rane",,99
Only the Cool,GP,110,Crime,5.7,1970,Jean Delannoy,"Stéphane Audran, Klaus Kinski, Lilli Palmer, Michel Constantin",,165
Russell Howard Stands Up to the World,None,60,"Documentary, Comedy",7.6,2021,,"Russell Howard, Sam Neill, Tim Minchin, Robert Clarence Irwin",,63
Rocket Boys,None,13,Short,9.2,2012,James Button,"Jake Talbot, Ethan Smith, Richard Button, Linda Bailey",,28
The Secret War of Jackie's Girls,None,100,"Action, Drama",5.8,1980,Gordon Hessler,"Lee Purcell, Ann Dusenberry, Tracy Brooks Swope, Dee Wallace",,62
Roseanne for President!,Not Rated,96,"Documentary, Biography, Comedy",5.0,2015,Eric Weinrib,"Roseanne Barr, Michael Moore, Rosie O'Donnell, Sandra Bernhard",,115
Love Relations,R,103,Comedy,5.3,2002,"Michael Hoffman, 
Delvin Molden","Charles Moore, George Willborn, Sherrice Eaglin, Carol Hall",,45
There Once was an Island: Te Henua e Nnoho,None,80,Documentary,7.8,2010,,Briar March,,81
"Somewhere, Someone",None,100,Drama,7.2,1972,Yannick Bellon,"Loleh Bellon, Roland Dubillard, Christine Tsingos, Hugues Quester",,85
My Favorite Season,None,100,"Comedy, Drama, Romance",7.0,1985,Kun-Hou Chen,"Sylvia Chang, Tsung-Sheng Lee, Ching-Ting Hsia, Kuan Kuan",,60
Golden Eyes,None,80,"Action, Adventure, Comedy",6.1,1968,Jun Fukuda,"Akira Takarada, Beverly Maeda, Tomomi Sawa, Andrew Hughes",,99
Escape from the Spirit World,None,13,Short,8.4,2007,,"Zach Tyler Eisen, Mae Whitman, Jack De Sena, Michaela Jill Murphy",,283
Imôto,None,92,"Drama, Romance",6.1,1974,Toshiya Fujita,"Kumiko Akiyoshi, Ryûzô Hayashi, Yumiko Fujita, Takenori Murano",,46
Strong Boy,None,62,"Comedy, Drama",4.5,1929,John Ford,"Victor McLaglen, Leatrice Joy, J. Farrell MacDonald, Clyde Cook",,51
Secret Bliss,None,27,"Short, Drama, Romance",8.2,2022,Boynton Paek,"Boynton Paek, Sherill Quinn, Dano Jason, Paula Gabriela Parra López",,6
Officer Down,R,88,"Crime, Thriller",4.5,2005,Christopher Miller,"Sherilyn Fenn, Casper Van Dien, Jerry Kroll, Larry Drake",,355
Life and Birth,None,59,Reality-TV,9.0,2020,,Suranne Jones,,18
If You Love,None,123,"Drama, Musical, Romance",5.0,2010,Neil Hardwick,"Elli Vallinoja, Chike Ohanwe, Jessica Penttilä, Jenni Kokander",,432
Return to Oz: The Joy That Got Away,PG,61,Documentary,8.0,2007,Gabe Rodriguez,"John Fricke, Jeanette Furevig, Crystal Gonzales, Jeff Legace",,54
Anna and Modern Day Slavery,None,65,"Action, Drama, Thriller",5.0,2015,Magda M. Olchawska,"Paula Preston, Pawel Palcat, Francesca De Luca, Joanna Bondarowska",,6
The Codes of Gender,None,46,Documentary,7.1,2010,,Sut Jhally,,73
The Lone Defender,Passed,217,"Family, Western",4.9,1930,Richard Thorpe,"Rin Tin Tin, Walter Miller, June Marlowe, Josef Swickard",,96
Romanza final (Gayarre),None,126,"Biography, Drama",6.7,1986,José María Forqué,"José Carreras, Sydne Rome, Antonio Ferrandis, Mario Pardo",,27
Aayirathil Oruthi,Not Rated,117,"Crime, Drama",6.0,1975,Avinasi Mani,"K.R. Vijaya, Sujatha, K. Balaji, Kamal Haasan",,7
Tokyo Island,None,129,Drama,4.7,2010,Makoto Shinozaki,"Tae Kimura, Yôsuke Kubozuka, Ryôhei Abe, Tasuku Emoto",,53
La Carrera Pan Americana,None,65,Documentary,7.8,1992,Ian McArthur,"David Gilmour, Nick Mason",,75
The Smoke,None,89,"Comedy, Musical",7.4,1991,Tomás Vorel,"Jan Slovák, Lucie Zednícková, Simon Caban, Petr Ctvrtnícek",,582
True to the Army,Approved,77,"Comedy, Music",6.7,1942,Albert S. Rogell,"Judy Canova, Allan Jones, Ann Miller, Jerry Colonna",,41
Porkkalam,None,150,"Comedy, Romance",7.2,1998,Cheran,"Ilavarasu, Manivannan, Meena, Murali",,68
Bubble Bee,None,7,"Family, Comedy, Animation",6.4,1949,Charles A. Nichols,Pinto Colvig,,274
Dragon Inn Part 1: The City of Sadness,None,94,Action,5.0,2020,Sang-hoon Choi,"Jung Eui-Wook, Eui-soo Jang, Il-Joo Ji, Jeong-hwa Park",,5
The Third Solar Term,None,20,"Short, Drama",9.1,2021,Zhanfei Song,"Fengyi Xing, Zhu Zhu, Le Duo, Renzhuo Bai",,9
Pastries,X,66,"Adult, Comedy",3.9,1975,Joseph F. Robertson,"Uschi Digard, Judy Angel, John Barnum, Wild Bill",,15
Born in Casal Di Principe,None,96,"Biography, Drama",6.4,2017,Bruno Oliviero,"Alessio Lapice, Massimiliano Gallo, Donatella Finocchiaro, Lucia Sardo",,58
Until the End of Time,None,93,Drama,7.1,2017,Yasmine Chouikh,"Djillali Boudjemaa, Jamila Arres, Mohamed Takiret, Imen Nouel",,43
L'oro di Scampia,None,102,"Biography, Drama",6.8,2014,Marco Pontecorvo,"Giuseppe Fiorello, Gianluca Di Gennaro, Anna Foglietta, Gaetano Bruno",,109
Uncle Ben,Not Rated,27,"Short, Drama, Family",7.8,1978,David K. Jacobs,"Keith M. Ungar, Sharon W. Allred, Rachel Jacobs, James Jarnigan",,28
The House on Chasey Lane,X,75,"Adult, Horror, Mystery",7.3,1995,Michael Zen,"Chasey Lain, Bridgette Monroe, Jeanna Fine, Krista Maze",,174
"In the Blue Sea, in the White Foam ...",None,8,"Animation, Short, Family",8.2,1984,Robert Sahakyants,"Garri Bardin, Yaroslava Turylyova, Anait Kanachyan, Igor Taradaikin",,519
La philosophie dans le boudoir,None,14,Short,6.2,1991,Olivier Smolders,"Jean-François Stévenin, Sylvaine Maias, Marc Chapiteau, Aurélia Alcaïs",,52
Santana: Supernatural Live,None,88,"Documentary, Music",8.0,2000,,"Carlos Santana, Carter Beauford, CeeLo Green, Lauryn Hill",,186
Little Beret Memole,None,30,"Animation, Family, Fantasy",6.9,1984,,"Naoko Watanabe, Akie Yasuda, Chiyoko Kawashima, Fuyumi Shiraishi",,189
Moral Rules,None,83,None,3.7,2020,Thodoris Vournas,"Giorgos Kiriakopoulos, Alexandros Lambaounas, Evi Nikolovgeni, Vagelis Salevris",,10
Tiger Shroff: Poori Gal Baat,None,3,Music,6.0,2022,Rahul Shetty,"Mouni Roy, Tiger Shroff",,8
Two Countries,None,159,Comedy,5.6,2017,Nimmala Shankar,"Sanjjanaa Galrani, V.K. Naresh, Pruthvi, Manisha Raj",,44
Cin Deresi: Müsfer,None,71,Horror,4.3,2019,Ilker Tuncay,"Duran Gebes, Gulcin Yildiz, Bora Altinisik, Sude Akarsu",,44
Keke & Jamal,None,30,Comedy,6.6,2005,Henry Chan,"Keke Palmer, Andre Jamal Kinney, Max Van Ville, Vanessa Hudgens",,31
Far,Not Rated,23,"Short, Comedy, Romance",8.1,2012,Brian James Crewe,"Marion Kerr, Andre Hall, Lauren Mora, Bernie Hourihan",,49
Pretty Butterflies,None,100,Drama,6.5,2012,Salvatore Mereu,"Sara Podda, Maya Mulas, Davide Todde, Micaela Ramazzotti",,391
Post Malone & The Weeknd: One Right Now,None,3,"Short, Action, Music",7.8,2021,Tanu Muino,"Post Malone, The Weeknd, Christina Cooper, Owen Szabo",,23
The Gaucho War,None,90,"Drama, History, Western",7.2,1942,Lucas Demare,"Enrique Muiño, Francisco Petrone, Ángel Magaña, Sebastián Chiola",,162
Above It All,None,96,Drama,5.0,2015,Anysay Keola,"Soukhanith Inthavong, Sonexay Keomanivong, Bie Lauj, Athit Silavong",,15
Lettre d'une inconnue,None,92,Drama,6.6,2002,Jacques Deray,"Irène Jacob, Christopher Thompson, Joachim Bißmeier, Karlheinz Hackl",,119
From China with Death,R,119,"Action, Drama",6.0,1974,Wu Ma,"Yung Henry Yu, Wu Ma, Li Meng, Ching Tang",,51
My Love,None,111,"Comedy, Romance",6.6,2007,Han Lee,"Woo-seong Kam, Kang-hee Choi, Tae-woong Eom, Il-Woo Jung",,253
Designing the World of Blade Runner 2049,None,22,"Documentary, Short",7.7,2018,,"Andrew A. Kosove, Denis Villeneuve, Ridley Scott, Harrison Ford",,53
Io e lui,None,107,"Comedy, Fantasy",5.8,1973,Luciano Salce,"Lando Buzzanca, Bulle Ogier, Vittorio Caprioli, Antonia Santilli",,41
A Little Bit of Wisdom,None,30,Comedy,7.0,1974,,"Norman Wisdom, Neil McCarthy, Bob Keegan, Frances White",,20
Paul Young: Come Back and Stay,None,5,Music,6.2,1983,Storm Thorgerson,Paul Young,,31
Das tapfere Schneiderlein,None,83,"Fantasy, Family",6.5,1956,Helmut Spieß,"Kurt Schmidtchen, Christel Bodenstein, Horst Drinda, Fred Kronström",,124
"Easy Come, Easy Go",Approved,77,"Comedy, Drama",6.7,1947,John Farrow,"Barry Fitzgerald, Diana Lynn, Sonny Tufts, Dick Foran",,32
Infinity: According to Florian,None,70,Documentary,7.8,2022,,Oleksiy Radynski,,12
Saturday Night Live,None,90,Comedy,6.1,2012,,"Rudy Landucci, Carol Zoccoli, Marco Gonçalves, Marcela Leal",,55
A.Li.Ce,None,85,"Animation, Sci-Fi",5.2,2000,Kenichi Maejima,"Kaori Shimizu, Chihiro Suzuki, Mariko Kouda, Ryô Horikawa",,104
Italiani a Rio,Not Rated,95,Comedy,4.0,1987,Michele Massimo Tarantini,"Mauro Di Francesco, Silvio Spaccesi, Leo Gullotta, Gianni Ciardo",,62
Manon,None,108,Drama,7.4,1981,Yôichi Higashi,"Setsuko Karasuma, Masahiko Tsugawa, Kôichi Satô, Ichirô Araki",,32
Pretty Boy,None,99,Comedy,8.4,1993,Ben Feleo,"Andrew E., Janno Gibbs, Anjo Yllana, Chuckie Dreyfus",,9
El cielo y tu,None,108,Drama,5.6,1971,Gilberto Gazcón,"Braulio Castillo, Irán Eory, Susana Salvat, Carlos East",,21
Don Francisco Te Invita,None,45,Talk-Show,7.6,2016,,"Don Francisco, Jessica Carrillo, Carolina Miranda, Aracely Arámbula",,5
A Fêmea da Praia,None,83,"Adult, Drama, Romance",3.6,1983,Oswaldo de Oliveira,"Ronaldo Amaral, Laurente Caraguá, Oswaldo Cirillo, Edna Costa",,10
The Miner's Daughter,Approved,7,"Animation, Short",6.4,1950,"Robert Cannon, 
John Hubley",Jim Backus,,46
Anubis en de wraak van Arghus,None,84,Family,6.3,2009,Dennis Bots,"Loek Beernink, Lucien van Geffen, Iris Hesseling, Kevin Wekker",,197
El Recluta,None,75,"Adventure, Mystery",3.5,2010,Diego Shaalo,"Diego Shaalo, Romina Buján, Pancho Dotto, Raúl Schurlein",,9
Downing,None,16,"Short, Drama, Romance",6.9,2011,Ben Peters,"Jamie Brotherston, Ross William Wild, Krystina Coates, Rehanna MacDonald",,797
Devil in My Ride,Not Rated,95,"Adventure, Comedy, Horror",4.6,2013,Gary Michael Schultz,"Frank Zieger, Joey Bicicchi, Erin Breen, Sid Haig",,201
Cowboy Bebop: The Movie - Featurettes,Not Rated,42,"Documentary, Short",8.2,2003,,"Steve Blum, Beau Billingslea, Melissa Fahn, Megumi Hayashibara",,369
The Delicate Art of the Rifle,None,93,Drama,6.9,1996,Dante Harper,"Gabrielle Greigo, Shannon Gelobter, Joy Gewalt, David Grant",,232
Al-qahira menauwwara bi Ahlaha,None,23,Documentary,7.6,1991,Youssef Chahine,"Youssef Chahine, Khaled Nabawy, Basem Samrah, Khaled Youssef",,122
Navy Wife,Approved,69,"Drama, Romance",5.8,1935,Allan Dwan,"Claire Trevor, Ralph Bellamy, Jane Darwell, Warren Hymer",,71
Nearly Departed,None,84,Comedy,5.3,2019,Bob Cook,"Robert Carradine, Lisa London, Greg Pitts, Karyn Turk",,46
"Where Are You My Love, That I Cannot Find You?",None,95,"Drama, Romance",5.7,1992,Juan José Jusid,"Susú Pecoraro, Oscar Martínez, Fernando Siro, Luisina Brando",,78
"I Flunked, But...",None,65,"Comedy, Drama",6.3,1930,Yasujirô Ozu,"Tatsuo Saitô, Kaoru Futaba, Kinuyo Tanaka, Tomio Aoki",,480
Girl Talk,None,45,None,6.0,1989,Frank Harris,"Liz Torres, Kari Michaelsen, Deanna Lund, Jane Wald",,7
Freedom and Isolation,None,25,"Short, Drama, Thriller",7.0,2017,Tristan James Jensen,"Kelly Connaire, Maria Claire, Craig Roath, Jalen Asuncion",,13
The Vagina Diaries,None,40,Comedy,6.8,2015,,"Josephine Gorchoff, Jennifer Durst, Maribel Serrano, Edwin Dones",,11
Vietnam Requiem,Not Rated,48,"Documentary, History, War",7.9,1982,"Bill Couturié, 
Jonas McCord","Raymond Baker, Charles A. Beckwith, Albert Allen Dobbs, Duane Maybee",,28
"Andrew Carnegie: Rags to Riches, Power to Peace",None,59,Documentary,7.0,2015,Vicky Matthews,"Brian Cox, David Nasaw, Seth Kamil, Ronald Baraff",,62
Lueurs,None,30,Short,6.0,2018,Baptiste Debraux,"Bastien Bernini, Carlo Brandt, Christian Drillaud, Denisa Puia",,5
Ibrahim: A Fate to Define,None,75,"Documentary, Biography",7.5,2019,,Lina Al Abed,,33
Money Crazy,None,92,"Action, Comedy, Crime",5.8,1977,John Woo,"Richard Ng, Ricky Hui, Angie Chiu, Ying Cheung",,146
The Angel with the Trumpet,None,98,Drama,6.2,1950,Anthony Bushell,"Eileen Herlie, Basil Sydney, Norman Wooland, Maria Schell",,139
Behold a Pale Horse,None,280,Documentary,7.0,1991,,Milton William Cooper,,8
Red Garden,None,90,Drama,7.4,2016,"Ilgar Najaf, 
Mirbala Salimli","Magsud Mammadov, Gülzar Qurbanova, Taleh Badiyev, Behiyye Abdullazade",,93
No Such Thing as the News,None,30,"Comedy, News",8.3,2016,,"James Harkin, Andy Murray, Anna Ptaszynski, Dan Schreiber",,112
Murder Blues,R,90,"Thriller, Drama",5.0,1991,Anders Palm,"Francesco Quinn, Brad Dourif, Karen Russell, Joel Kaiser",,64
Brotherhood,None,92,"Action, Drama",6.3,1986,Stephen Shin,"Danny Lee, Alex Man, Wai Lam, Bing-Chuen Cheung",,50
New Wave,None,80,Drama,6.1,2008,Gaël Morel,"Béatrice Dalle, Valentin Ducommun, Victor Chambon, Solenn Jarniou",,168
Mr. Griffin and Me,None,55,Comedy,5.2,1981,Patrick O'Neal,"Burgess Meredith, Gloria Grahame, Charles 'Honi' Coles, Rosemary Murphy",,12
Glad Rags to Riches,None,10,"Comedy, Short",5.4,1933,Charles Lamont,"Eugene Butler, Lawrence Harris, Georgie Smith, Shirley Temple",,185
Sekushî chitai,None,82,Crime,6.8,1961,Teruo Ishii,"Teruo Yoshida, Yôko Mihara, Mako Sanjô, Junko Ikeuchi",,78
Alfalfa's Aunt,None,10,"Comedy, Family, Short",7.5,1939,George Sidney,"Our Gang, Barbara Bedford, Marie Blake, Gary Jasgur",,90
Tyrannical Love,None,99,"Comedy, Romance",6.2,2005,Scott Boswell,"Scott Boswell, Domini Calder, Jade Collins, Andy Conlan",,35
Salamamgkero,None,85,"Fantasy, Horror",5.9,1986,Tata Esteban,"Michael De Mesa, Tanya Gomez, Tom Tom, Sunshine Dizon",,83
Matroni et moi,None,101,"Comedy, Crime",6.5,1999,Jean-Philippe Duval,"Alexis Martin, Pierre Lebeau, Guylaine Tremblay, Gary Boudreault",$0.13M,331
Nos vies heureuses,None,147,"Drama, Romance",6.7,1999,Jacques Maillot,"Marie Payen, Cécile Richard, Camille Japy, Sami Bouajila",,243
Restless Souls,Not Rated,93,"Drama, Horror, Mystery",4.7,2005,Martin Schmidt,"Anne Birgitte Lind, Jakob Cedergren, Rebecca Løgstrup, Dejan Cukic",,517
Apocalypse Norway,None,20,"Short, Drama, Horror",5.8,2020,Jakob Rørvik,"Billie Barker, Lotte Tomine Henningsen, Kjetil Jore, Lea Meyer",,41
2Cellos 2Obraza,None,56,Documentary,8.4,2017,"Svetlana Dramlic, 
Ales Verbic","Stjepan Hauser, Luka Sulic",,9
Demi Lovato: Give Your Heart a Break,Not Rated,3,"Music, Romance",7.3,2012,Justin Francis,"Alex Bechet, Demi Lovato",,66
Bildnis der Leidenschaft,None,82,"Adult, Drama, Horror",5.2,1998,Walter Molitor,"László Dózsa, György Hunyadkürthy, Kati Rák, Krisztina Szalay",,16
Royal Rumble,TV-14,166,"Action, Sport",7.9,2000,Kevin Dunn,"Paul Levesque, Mick Foley, Dwayne Johnson, Paul Wight",,725
Castles,None,30,Drama,6.1,1995,,"Dominic Mafham, John Bowler, Anna Cropper, Tony Doyle",,15
Lingerie Party,X,73,Adult,7.0,1998,Steve Drake,"Mark Anthony, Brooke, Jerry Butler, Mark Davis",,10
Aninda görüntü show,None,135,Comedy,5.8,2008,,"Rasim Öztekin, Zuhal Topal, Özlem Türay, Hale Caneroglu",,33
